Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"Suburban living room. TV showing capital city burning. You sit on the sofa.",DISTANCE,12,NARRATIVE_SCENE,"Stickman on sofa facing TV. TV shows orange flames and silhouettes of buildings. Blue TV glow on face. Maryland suburban interior."
BEAT_01_02,HOOK,CONSTRAINT,"Your country is being bombed. You are not there. You have not been there since you were seventeen.",LOSS,10,POV_SHOT,"TV close-up showing missile footage. Sofa in foreground. Distance emphasized."
BEAT_01_03,HOOK,REFLECT,"You lost a country before you understood what it was.",VOID,8,TEXT_OVERLAY,"Weight line. Dark screen. Single stickman silhouette against TV glow."
BEAT_02_01,PHASE_EARLY,TIME_MARKER,"Born in the imperial palace. Crown prince at seven. Rose gardens with guards who know your name.",WONDER,12,NARRATIVE_SCENE,"Small stickman in miniature military uniform on palace balcony. Gold tones. Rose gardens below. Guards standing at attention."
BEAT_02_02,PHASE_EARLY,PRIVILEGE,"Ceremonies. Miniature uniforms. Waving from balconies. Your father rules a 2500-year dynasty  -  you are the next link.",WONDER,10,NARRATIVE_SCENE,"Palace interior. Father on ornate throne. Small stickman beside him. Gold and red tones."
BEAT_02_03,PHASE_EARLY,TIME_MARKER,"Seventeen. Sent abroad for pilot training. You leave the country for the first time.",LONGING,10,NARRATIVE_SCENE,"Young stickman in cadet uniform at airport or airbase. Plane in background. Looking back."
BEAT_02_04,PHASE_EARLY,CRISIS,"The revolution happens while you are on the other side of the ocean. The palace becomes a museum of your family's crimes.",DREAD,14,CONTRAST_SPLIT,"Split: left  -  stickman at foreign airbase watching TV. Right  -  palace overrun by crowd of faceless figures."
BEAT_02_05,PHASE_EARLY,CONSTRAINT,"You cannot go back. No one can go back.",LOSS,8,EMOTIONAL_CLOSEUP,"Stickman standing alone at airbase fence. Looking at horizon. Grey tones."
BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,"Twenty. Your father dies in a borrowed palace in a borrowed city. Cancer he hid from the family.",GRIEF,14,NARRATIVE_SCENE,"Hospital bed in borrowed palace. Father stickman lying down. Young stickman standing beside. Muted gold fading to grey."
BEAT_03_02,PHASE_CONFLICT,REFLECT,"You declare yourself successor  -  to a throne that no longer exists  -  in a rented living room.",VOID,10,EMOTIONAL_CLOSEUP,"Young stickman standing alone in small apartment. No throne. No palace. Just a rented room."
BEAT_03_03,PHASE_CONFLICT,CRISIS,"Your youngest sister dies in a London hotel room. Thirty-one. Overdose. The exile found the crack in her first.",GRIEF,12,NARRATIVE_SCENE,"Hotel room door. Dim lighting. Single stickman silhouette. London skyline through window."
BEAT_03_04,PHASE_CONFLICT,CRISIS,"Your brother dies by suicide. Forty-four. The male line of succession ends with him.",GRIEF,12,NARRATIVE_SCENE,"Empty chair. Boston winter through window. Photograph on mantle."
BEAT_03_05,PHASE_CONFLICT,REFLECT,"Exile doesn't kill with bullets. It kills with distance.",VOID,8,TEXT_OVERLAY,"Weight line. Three ghost silhouettes fading: father, sister, brother."
