Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0012_001,1,3,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'They trust you. That's how you win.' Smaller secondary text below: 'The man across the table is laughing.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0012_002,4,6,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman, neat short styled hair, dark casual blazer over light shirt, collar slightly open. Dot eyes, controlled smile. Plain wristwatch on left wrist. Stickman shaking hands warmly across a small round European cafe table. Warm cobblestone Viennese cafe exterior with ornate ironwork chairs and amber lighting. Second faceless stickman (blank white circle head, no eyes, no mouth) seated opposite in suit and tie with glasses. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_003,7,9,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman, neat short styled hair, dark casual blazer over light shirt. Dot eyes, controlled smile. Plain wristwatch on left wrist. Two stickmen at European cafe table with wine glasses. Subject leaning forward, charming. Faceless target stickman (blank white circle head, no eyes, no mouth) in suit and glasses, laughing. Warm golden hour lighting through cafe window. Cobblestone Vienna street visible outside. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_004,10,12,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman, neat short styled hair, dark casual blazer over light shirt. Dot eyes, controlled smile. Plain wristwatch on left wrist. Subject stickman observing faceless target (blank white circle head, glasses, suit) across cafe table. Warm interior with detailed mahogany panels and brass fixtures. Subject's gaze direct, knowing. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_005,13,15,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman in dark blazer over light shirt. Dot eyes, neutral expression. Plain wristwatch on left wrist. Subject stickman seated at cafe writing discreetly in small notebook under table. Faceless target visible opposite, unaware. Rich European cafe interior with ornate ceiling, warm pendant lights. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_006,16,18,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman in dark blazer over light shirt. Dot eyes, neutral expression. Plain wristwatch on left wrist. Subject stickman walking alone on classic Viennese street at dusk. Ornate Habsburg-era architecture, gas-lamp-style street lights, detailed cobblestones. No one recognizes subject. Solitary figure against grand European cityscape. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_007,19,20,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman in dark blazer. Dot eyes, neutral expression. Plain wristwatch on left wrist. Subject stickman seated in airplane window seat. Faceless stickman (blank white circle head) beside in aisle seat. Aircraft cabin interior with overhead bins and small oval window showing Tel Aviv coastline below. Blue sky outside. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_008,21,23,HOOK,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Close-up of stickman left wrist wearing plain watch (no brand, no markings). Thin black line arm, flat colored sleeve edge. Multiple passports scattered blurred in background. Background fades from European city tones on one side to pure white opposite. Warm amber glow at edges. Single focus on watch. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_009,24,24,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman in dark blazer. Dot eyes, neutral expression. Plain wristwatch on left wrist prominently visible. Subject standing alone in minimal space. Wristwatch emphasized through composition - centered, close framing on wrist. Background minimal, fading European architecture. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_010,25,25,HOOK,TEXT_OVERLAY,"Dark navy background. Large bold white sans-serif text centered: 'Just time.' Smaller text below: 'That's all you're allowed to keep.' Flat design, premium typography, minimal. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0012_011,26,28,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman, short military-cut hair (flat top line), olive-green IDF uniform. Dot eyes, neutral mouth. Straight-back posture, alert. Plain wristwatch on left wrist. Subject standing at attention in IDF military barracks. Sandy Israeli desert visible through window. Olive-drab interior, metal bunks, military order. Bright harsh Middle Eastern sunlight. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_012,29,33,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman, short military-cut hair, olive-green IDF uniform. Dot eyes, neutral mouth. Straight-back posture. Plain wristwatch on left wrist. Subject holding field telephone receiver in barracks room. Other faceless stickmen (blank white circle heads) in olive uniforms visible in background. Military interior with sandy light through small windows. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_013,34,37,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in dark civilian training clothes. Dot eyes, neutral mouth. Straight-back posture. Plain wristwatch on left wrist. Subject approaching nondescript concrete building in Tel Aviv. No sign on door, plain facade, harsh white Israeli sunlight. Minimal street, white walls, flat rooftop skyline. Urban Israeli architecture. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_014,38,38,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in dark civilian clothes. Dot eyes, neutral mouth. Plain wristwatch on left wrist. Subject standing before unmarked steel door. Nondescript government building hallway, fluorescent overhead lighting, bare concrete walls. No signs, no markings. Sterile institutional interior. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_015,39,40,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in dark civilian clothes. Dot eyes, neutral mouth. Straight-back posture. Plain wristwatch on left wrist. Subject seated at bare table in stark white screening room. Two faceless stickmen (blank white circle heads, dark clothing, authoritative posture) seated across. One-way mirror on wall. Clinical fluorescent lighting. Sparse, intimidating interior. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0012_016,41,41,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in dark civilian clothes. Dot eyes, neutral mouth. Plain wristwatch on left wrist. Subject standing in center of empty room receiving folder from faceless instructor stickman (blank white circle head, dark clothing). Multiple identity cards and passport documents visible on table. Bare institutional room, single overhead lamp. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
