Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"Phone rings at 3am. Dark room. You check the screen. A name you don't save. An address you won't remember. This is how it starts - every time.",WONDER,28,NARRATIVE_SCENE,"Dark room. Phone screen glowing on nightstand. Stickman (SUBJECT) reaching for phone. Only light source is screen."
BEAT_01_02,HOOK,CONSTRAINT,"You don't touch anyone. You don't hold a knife. You make calls. You give addresses. You count money. That is all you do. That is everything.",TENSION,30,TEXT_OVERLAY,"Bold white text on dark background. Weight statement. Phone silhouette."
BEAT_01_03,HOOK,ESTABLISH,"Somewhere in the world right now - someone is waiting for a kidney they cannot get legally. And someone else is desperate enough to sell one. You are the bridge between them.",TENSION,32,CONTRAST_SPLIT,"Split screen: left - wealthy patient in hospital bed; right - thin figure in slum doorway. Bridge visual between them."
BEAT_02_01,PHASE_EARLY,ESTABLISH,"You grow up in a neighborhood where kids don't finish school. Where hospital means walking three hours. Where a broken bone stays broken. You learn early - the system is not coming to help.",WONDER,36,NARRATIVE_SCENE,"Slum neighborhood. Child stickman walking past crumbling buildings. No hospital sign visible. Poverty environment."
BEAT_02_02,PHASE_EARLY,ESTABLISH,"Your first job - you are sixteen. Running errands for a private clinic. Picking up packages. Delivering envelopes. You don't ask what's inside. You get paid more than your mother makes in a month.",TENSION,38,NARRATIVE_SCENE,"Teen stickman carrying package to unmarked clinic door. Receiving envelope of cash. Wide-eyed."
BEAT_02_03,PHASE_EARLY,REFLECT,"One day the man at the clinic hands you a phone number. 'When someone calls this number - you give them this address.' That is all. You don't ask why. The envelope is thicker this time.",TENSION,34,NARRATIVE_SCENE,"Older man (CHAR_RECRUITER_BOSS - faceless, gold chain) handing phone to teen stickman. Envelope on table. Clinic hallway."
BEAT_02_04,PHASE_EARLY,TIME_MARKER,"By twenty - you understand the system. Sellers on one side. Buyers on the other. Doctors in the middle. And you - connecting all of them. You never enter the room where it happens. You just open the door.",TENSION,36,TIME_SKIP_SCENE,"Two panels: left teen with package; right young adult with phone and briefcase. Same posture. Evolved role."
BEAT_03_01,PHASE_CONFLICT,ESTABLISH,"You keep a list. Names - but not real names. Phone numbers - disposable. Locations - rotating. You recruit from neighborhoods like the one you grew up in. You know exactly what to say because someone said it to you once.",TENSION,38,NARRATIVE_SCENE,"Stickman at desk with ledger. Multiple disposable phones. List of contacts. Dark office."
BEAT_03_02,PHASE_CONFLICT,CONFLICT,"You promise them five thousand dollars. You know they will get fifteen hundred. Maybe less. You tell them kidneys grow back. You tell them people have three. You have heard these lies so many times they almost sound true.",TENSION,40,NARRATIVE_SCENE,"Stickman talking to thin faceless figure (CHAR_SELLERS) in poor neighborhood. Hand gestures of reassurance. Lies being spoken."
BEAT_03_03,PHASE_CONFLICT,ESTABLISH,"On the other side - the buyers. Wealthy patients who fly in from countries with two-year waiting lists. They pay one hundred fifty thousand. They don't ask where the kidney comes from. You don't tell them.",TENSION,38,NARRATIVE_SCENE,"Airport arrivals. Wealthy stickman (CHAR_BUYERS - faceless, expensive clothes) stepping off plane. Stickman waiting with car."
BEAT_03_04,PHASE_CONFLICT,CONFLICT,"You arrange the clinic. The doctor. The anesthesia. The recovery room. You handle logistics like someone running a shipping company. Except the cargo is people.",DREAD,34,NARRATIVE_SCENE,"Stickman on phone coordinating. Split imagery: clinic prep behind closed door. Never shown inside."
BEAT_03_05,PHASE_CONFLICT,REFLECT,"The first time you see a seller after surgery - lying in a cheap hotel room. Stitches. Painkillers on nightstand. Alone. You leave fifteen hundred dollars on the table and close the door.",DREAD,38,NARRATIVE_SCENE,"Cheap hotel room. Thin stickman (CHAR_SELLERS) lying in bed with bandage on side. Cash on table. SUBJECT closing door."
BEAT_03_06,PHASE_CONFLICT,CONSTRAINT,"You tell yourself: they chose this. Nobody forced them. You are helping both sides - the seller needed money - the buyer needed a kidney. You are a service. That is what you tell yourself while you eat dinner afterward like nothing happened.",DREAD,40,NARRATIVE_SCENE,"Restaurant. Stickman eating dinner alone. Normal environment. Internal monologue visible. The mundanity."
BEAT_04_01,PHASE_CRISIS,CRISIS,"A new seller. Young. Very thin. Patched clothes. You run the same routine. Same promises. Same clinic. Same doctor. But this time the doctor calls you afterward - not to confirm payment.",DREAD,34,NARRATIVE_SCENE,"New young thin stickman (CHAR_YOUNG_SELLER - faceless, patched clothes). Then phone ringing. SUBJECT answering. Doctor calling."
BEAT_04_02,PHASE_CRISIS,CRISIS,"The seller didn't wake up. Complications. The doctor doesn't call the police. He calls you. Because you are the one who handles things. You are the fixer. You are the cleaner. You are the one who makes problems disappear.",DREAD,38,NARRATIVE_SCENE,"Stickman frozen holding phone. Clinic exterior at night. Closed door. What's behind it unseen. Horror in the silence."
BEAT_04_03,PHASE_CRISIS,REFLECT,"For the first time - the rationalization breaks. You are not the middleman. You are not the bridge. You are the reason that person walked into that room. Every address. Every phone call. Every lie - yours.",DREAD,36,EMOTIONAL_CLOSEUP,"Close-up stickman face. Dot eyes wide. Dark background. No environment. Just the realization. Moral collapse."
BEAT_05_01,PHASE_RESOLUTION,TIME_MARKER,"Months pass. New phone. New list. New sellers. You tell yourself you stopped - but the phone still rings. And you still answer.",BITTERSWEET,30,TIME_SKIP_SCENE,"Two panels: left stickman dropping old phone in trash; right same stickman answering new phone. Same posture. Same jacket."
BEAT_05_02,PHASE_RESOLUTION,REFLECT,"The difference now is you don't bother with the story anymore. No 'I'm helping both sides.' No 'they chose this.' You just do it. The lies died in that hotel room. What replaced them is worse - nothing.",CLARITY,36,NARRATIVE_SCENE,"Stickman walking through ordinary street. No expression. Going through motions. Emotional flatline."
BEAT_05_03,PHASE_RESOLUTION,RESOLVE,"You eat dinner. You pay your rent. You walk home in the dark. Nobody knows what you do. Nobody looking for you. You are invisible. And somehow - that is the worst part.",BITTERSWEET,34,NARRATIVE_SCENE,"Stickman at small apartment table. Eating alone. Normal room. Utterly ordinary. Utterly empty."
BEAT_06_01,CALLBACK,CALLBACK,"Three in the morning. The phone rings. You look at the screen. A name you don't save. An address you won't remember. You already know what it is.",DEEP_CONNECTION,28,NARRATIVE_SCENE,"Mirror of HOOK. Same dark room. Same phone glow. Same stickman reaching. But eyes are different - empty now."
BEAT_06_02,CALLBACK,CTA,"You could stop. You know you could. But you also know - by tomorrow someone else would be sitting where you sit. Answering the same phone. Giving the same address. And nothing would change.",DEEP_CONNECTION,24,TEXT_OVERLAY,"Bold white text on black. Final weight line. Phone screen fading. Silence."
