Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0019_001,1,6,HOOK,TEXT_OVERLAY,"Black background. Large bold white sans-serif text centered: 'The first thing that disappears is not a building.' Smaller text below: 'It is the internet.' Minimal - no textures, no decoration. Faint VPN spinner icon outline bottom-center, frozen mid-spin. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0019_002,7,10,HOOK,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'No one asked what you thought about the war.' Smaller text below: 'It just arrived.' Minimal - no textures, no decoration. Tiny stickman silhouette at bottom standing alone. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0019_003,11,14,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in plain hoodie, phone in hand. Dark short hair. Dot eyes, alert expression. Standing in kitchen, hands gripping counter edge. Glass of water on counter surface vibrating - ripples visible on water surface. Tehran apartment kitchen - tiled backsplash, gas stove, kettle on range, hanging utensils, window with city lights visible, fluorescent ceiling tube, linoleum floor. Night atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_004,15,16,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in plain hoodie, phone in hand. Dark short hair. Dot eyes, alert expression. Standing frozen in kitchen doorway, one hand on wall. Distant orange glow visible through window behind curtain. Tehran apartment - dark interior, single overhead light swinging slightly, glass of water on counter edge, shadows stretching across tiled floor. Tension atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_005,17,21,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in plain hoodie, phone in hand showing no signal icon. Dark short hair. Dot eyes, alert expression. Standing in dark apartment hallway, one hand extended with fingers counting. Tehran apartment hallway - dim emergency lighting, shoes scattered near front door, family photos on wall, coat rack, closed bedroom door with light underneath. Night darkness atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_006,22,23,HOOK,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in plain hoodie. Dark short hair. Dot eyes, alert expression. Close framing. Phone screen glow illuminating face from below. Posture rigid, arms at sides. Background fades from dark apartment interior (dim hallway, shadows) on left to pure black on right. Cool blue wash fading at edges from phone screen glow. Single subject, centered. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_007,24,27,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt, laptop bag on shoulder. Dark neat hair. Dot eyes, relaxed expression. Seated at modern office desk with dual monitors showing code editor and payment app interface. Tehran tech office interior - open-plan workspace, glass partition, indoor plant, whiteboard with diagrams, city skyline visible through large window, Hemmat highway traffic below, afternoon light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_008,28,29,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt. Dark neat hair. Dot eyes, relaxed expression. Lying in bed, holding phone above face showing notification with emoji icon at 2:00 AM. Tehran apartment bedroom - bedside lamp off, phone screen glow, duvet rumpled, alarm clock showing late hour, curtains partially drawn, street light seeping through. Night atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_009,29b,29f,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt standing in apartment entryway. Dark neat hair. Dot eyes, relaxed expression. Looking down at small pair of children's shoes neatly lined up by the front door. Faceless wife stickman (blank white circle head) in casual clothes visible through kitchen doorway already heading out. Tehran apartment entryway - wooden shoe rack, front door with safety chain, small children's shoes perfectly aligned on mat, umbrella beside door, morning light from window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_010,29g,29h,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt standing in apartment entryway. Dark neat hair. Dot eyes, relaxed expression. Looking down at the small shoes, one hand on doorknob, paused. Tehran apartment entryway closeup - children's shoes centered in frame perfectly lined up, morning sunlight from side window casting warm beam across floor. Warmth and domesticity in still moment. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_011,30,34,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt standing on crowded metro platform. Dark neat hair. Dot eyes, relaxed expression. Faceless stickmen (blank white circle heads) in various casual clothes crowding around him on platform. Tehran metro station interior - Tajrish line platform, tiled walls with geometric Persian patterns, fluorescent strip lighting, crowded with commuters, metro train arriving, overhead signs, warm busy atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_012,35,38,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt at corner cafe counter receiving coffee cup. Dark neat hair. Dot eyes, relaxed expression. Faceless barista stickman (blank white circle head) in apron behind counter handing cup. Tehran corner cafe - wooden counter, espresso machine, pastries in glass case, stools, pendant lights, saffron ice cream tub visible in display freezer, tree-lined street visible through window. Warm afternoon atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_013,39,41,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt walking on tree-lined sidewalk carrying dripping plastic bag. Dark neat hair. Dot eyes, relaxed expression. Ice cream container visible inside translucent bag with liquid dripping from bottom. Saffron ice cream smears on fingers. Valiasr Street Tehran - tall plane trees lining wide sidewalk, parked cars along curb, shops with awnings, pedestrians in distance, late afternoon golden light filtering through leaves. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_014,42,47,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Small child stickman (faceless, blank white circle head) sitting at kitchen table drawing with crayons. Orange crayon in hand, cat drawing taking shape on paper - orange body, blue eyes, childlike style. Tehran apartment kitchen - table with scattered crayons, paper, glass of saffron juice, refrigerator in background, warm ceiling light, tiled floor, domestic warmth. Subject stickman (average height, button shirt, dark neat hair, dot eyes relaxed) visible standing nearby watching. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_015,48,51,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt standing at refrigerator, one hand pressing peeling masking tape back onto cat drawing taped to fridge door. Dark neat hair. Dot eyes, relaxed expression. Cat drawing visible - childlike orange cat with blue eyes on white paper, masking tape corner curling. Tehran apartment kitchen - refrigerator door, morning light from window, kettle on counter, breakfast dishes on drying rack. Morning routine atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0019_016,52,57,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Average height stickman in office casual button shirt walking along Tehran sidewalk with head slightly bowed. Dark neat hair. Dot eyes, relaxed expression. Faceless stickmen (blank white circle heads) in various clothes passing by in both directions. Tehran city street - concrete apartment blocks, satellite dishes on rooftops, corner shop with awning, motorbikes parked on sidewalk, power lines, midday light, routine urban bustle. Ordinary atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
