Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"Factory floor 3AM  -  sleeping bag between machines, phone glowing with notifications",TENSION,12,NARRATIVE_SCENE,"Stickman lying in sleeping bag on factory floor, assembly line machines around, phone screen glowing blue"
BEAT_01_02,HOOK,ESTABLISH,"Phone screen: market crash ticker, rocket launch countdown, custody hearing reminder  -  all at once",TENSION,10,POV_SHOT,"Close-up of phone screen with multiple notification bubbles overlapping"
BEAT_01_03,HOOK,CONSTRAINT,"You built all of this so you could leave",DREAD,8,TEXT_OVERLAY,"Wide shot: tiny stickman on factory floor, massive factory structure around, text overlay"
BEAT_02_01,PHASE_EARLY,TIME_MARKER,"You are seven. House in South Africa  -  large rooms, servants, father's mining money everywhere",WONDER,12,NARRATIVE_SCENE,"Small stickman in large house interior, high ceilings, apartheid-era suburb visible through window"
BEAT_02_02,PHASE_EARLY,PRIVILEGE,"Reading encyclopedia alone for 10 hours  -  nobody interrupts because nobody notices",WONDER,10,NARRATIVE_SCENE,"Tiny stickman sitting on floor surrounded by stacked books, clock showing time passing"
BEAT_02_03,PHASE_EARLY,CONSTRAINT,"Schoolyard  -  boys pin you down on concrete stairs. Broken nose. Hospitalized for two weeks.",TENSION,14,NARRATIVE_SCENE,"Small stickman on ground at bottom of stairs, 3 faceless stickmen above, schoolyard background"
BEAT_02_04,PHASE_EARLY,REFLECT,"Lying on bathroom floor looking at ceiling  -  first escape thought: I have to leave this place",LONGING,10,EMOTIONAL_CLOSEUP,"Stickman lying on bathroom tile floor, looking up, bruise marks on face, ceiling light above"
BEAT_02_05,PHASE_EARLY,PRIVILEGE,"Age 12  -  taught yourself to code, sold a video game for $500. First proof: you can build your way out",WONDER,10,NARRATIVE_SCENE,"Young stickman at computer screen, dollar signs floating, determined expression"
BEAT_02_06,PHASE_EARLY,TIME_MARKER,"Age 17  -  one suitcase, one-way ticket. Avoiding mandatory military service under apartheid. You don't say goodbye to your father.",TENSION,14,TIME_SKIP_SCENE,"Teen stickman at airport gate, single suitcase, airplane visible through window, South Africa map fading behind"
BEAT_02_07,PHASE_EARLY,REFLECT,"You leave the country the way you'll leave everything that comes after  -  completely",LONGING,8,TEXT_OVERLAY,"Stickman walking away, South African landscape dissolving behind, text overlay"
BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,"North America. YMCA showers. Friend's couch. Instant noodles for months.",TENSION,10,NARRATIVE_SCENE,"Stickman in YMCA shower stall, then sleeping on couch, ramen cup on floor"
BEAT_03_02,PHASE_CONFLICT,CONFLICT,"First startup  -  rented office, two people, sleeping under the desk. You code all night.",TENSION,10,NARRATIVE_SCENE,"Two stickmen in tiny office, one sleeping under desk, computer screens glowing"
BEAT_03_03,PHASE_CONFLICT,PRIVILEGE,"Company sells for $300M+. You are 27. You have more money than your father ever did.",WONDER,10,NARRATIVE_SCENE,"Stickman looking at check/screen with large number, contrast with earlier poverty scenes"
