Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0004_001,1,1,1,HOOK,POV_SHOT,4.6,"First-person underground bunker  -  recycled oxygen smell, generals around table"
PV_0004_002,2,2,1,HOOK,POV_SHOT,8.8,"Screens on every wall  -  each showing coordinates of memorized facilities"
PV_0004_003,3,3,1,HOOK,NARRATIVE_SCENE,11.1,"Recycled air and old carpet. Generals smell like coffee. Leader smells like nothing"
PV_0004_004,4,5,2,HOOK,NARRATIVE_SCENE,11.7,"Hand on red folder on table. Fifty years to reach this moment. One phone call"
PV_0004_005,6,7,2,HOOK,NARRATIVE_SCENE,10.2,"Everyone waiting for leader to speak. Pen clicking seven times to the left"
PV_0004_006,8,8,1,HOOK,TEXT_OVERLAY,3.8,"You haven't. Not yet."
PV_0004_007,9,10,2,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Small capital apartment full of books. Father the historian at his desk"
PV_0004_008,11,11,1,PHASE_EARLY,NARRATIVE_SCENE,8.8,"Father teaching: survive by never believing the world is safe"
PV_0004_009,12,12,1,PHASE_EARLY,NARRATIVE_SCENE,6.0,"Seven years old  -  not understanding but memorizing the tone"
PV_0004_010,13,14,2,PHASE_EARLY,NARRATIVE_SCENE,12.0,"Fourteen  -  family to American suburb. Green lawns, yellow school buses"
PV_0004_011,15,16,2,PHASE_EARLY,NARRATIVE_SCENE,12.5,"Teen learning English  -  debate, persuasion. Baseball and arguing with coach"
PV_0004_012,17,17,1,PHASE_EARLY,NARRATIVE_SCENE,10.7,"Language of host country is a weapon  -  wielding it better than those born here"
PV_0004_013,18,18,1,PHASE_EARLY,TIME_SKIP_SCENE,4.2,"Eighteen  -  going back to serve, not to visit"
PV_0004_014,19,19,1,PHASE_EARLY,EMOTIONAL_CLOSEUP,10.6,"Night with father's books  -  history of trusting too much"
PV_0004_015,20,20,1,PHASE_EARLY,NARRATIVE_SCENE,4.8,"Elite commando unit  -  brother already there"
PV_0004_016,21,21,1,PHASE_EARLY,NARRATIVE_SCENE,8.8,"Brother's letters from base  -  short, doesn't describe duty, asks what you're reading"
PV_0004_017,22,23,2,PHASE_EARLY,NARRATIVE_SCENE,12.5,"Training  -  breaching doors in two seconds. Hesitation is death, learned in bones"
PV_0004_018,24,24,1,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Running until vomiting, run again. Complaining is luxury from country with lawns"
PV_0004_019,25,26,2,PHASE_EARLY,NARRATIVE_SCENE,12.9,"1972 hijacked airplane on tarmac  -  team goes in. Crying through fuselage wall"
PV_0004_020,27,28,2,PHASE_EARLY,NARRATIVE_SCENE,8.8,"Bullet hits shoulder  -  keeps moving. Later watching them pull round out"
PV_0004_021,29,30,2,PHASE_EARLY,TEXT_OVERLAY,4.3,"First scar. Not the last."
