Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0024_001,1,2,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - large adult hands, dark jacket sleeve cuffs visible. Rich detailed background: interior of sedan at night, rearview mirror centered in frame reflecting a shadowed figure sitting in backseat. Dashboard glow, dark highway ahead through windshield. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_002,3,3,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Now you turn the radio up when they cry.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_003,4,7,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman, short black hair, plain shirt, old taxi driver vest. Dot eyes + neutral face, hint of uncertainty. Old taxi ID lanyard visible. Standing beside yellow taxi on busy city street. Colorful storefronts, traffic lights, pedestrians as small stickman figures in background. Warm afternoon light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_004,8,11,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman, short black hair, plain shirt, old taxi driver vest. Dot eyes + neutral face, hint of uncertainty. Sitting in taxi driver seat, hands relaxed on steering wheel. Taxi interior with meter, seat divider. Quiet expression. Empty backseat visible in mirror. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_005,12,14,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman driver in taxi vest. Dot eyes + neutral face. Driving with elderly stickman passenger (faceless, blank white circle head) in backseat holding cane. Warm daytime city passing by windows. Meter running. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_006,15,18,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in taxi vest examining thin stack of bills. Dot eyes + neutral face. Taxi parked at curb. Dashboard meter visible. Empty streets, end of shift feeling. Muted warm tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_007,19,21,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman driver in taxi. Dot eyes + neutral, uncertain. Shadowed figure (faceless stickman, blank white circle head) in backseat observing driver. Afternoon light through taxi window. Subtle tension. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_008,22,24,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman driver receiving phone from man stickman (faceless, blank white circle head) in backseat. Dot eyes + uncertain. Man extending hand with small black phone. Taxi interior, afternoon light filtering in. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_009,25,27,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Close-up of driver stickman listening. Dot eyes + concentrated neutral. Man stickman (faceless) leaning forward from backseat, gesturing with hand. Phone between them. Taxi interior darkening. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_010,28,31,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman alone in parked car counting cash from envelope. Dot eyes + neutral, widened slightly. Interior car light on. Two phones visible clipped to belt. Night outside windows. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_011,32,34,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Close-up of stickman waist area showing belt with two phones clipped side by side. Dark jacket, dark pants beginning. Car seat visible. Night. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_012,35,37,PHASE_EARLY,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman in dark jacket leaning over small bed. Dot eyes + tender neutral. Child stickman (small, ponytail, simple dress) sleeping in bed with dot eyes closed. Warm dim bedroom light. Background fades to soft amber. Single lamp glow. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_013,38,40,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman standing at daughter's bedside whispering. Dot eyes + soft neutral. Small sleeping child stickman in bed. Warm bedroom. Door slightly ajar. Night visible through window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_014,41,44,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman walking through narrow apartment hallway. Dot eyes + flat neutral. Dark jacket on. Overhead fluorescent light flickering. Cracked wall paint. Worn floor. Night. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_015,45,48,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium stickman looking at phone screen in dark room. Dot eyes + focused. Phone screen glowing with text message showing coordinates and number. Late night. Apartment background dark. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0024_016,49,50,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes. Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Close-up of phone screen showing large number '6' in message. Stickman hand holding phone. Dark background. Glow of screen only light source. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
