Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0024_001,1,2,2,HOOK,POV_SHOT,7.5,"POV through rearview mirror showing person in backseat. Dark car interior, night road."
PV_0024_002,3,3,1,HOOK,TEXT_OVERLAY,6.2,"Bold white text on dark: 'Now you turn the radio up when they cry.'"
PV_0024_003,4,7,4,PHASE_EARLY,NARRATIVE_SCENE,11.3,"Driver stickman beside taxi on city street. Knows every road, knows which streets flood."
PV_0024_004,8,11,4,PHASE_EARLY,NARRATIVE_SCENE,5.8,"Stickman in taxi knowing passengers. Good at silence and waiting. Only skill that matters."
PV_0024_005,12,14,3,PHASE_EARLY,NARRATIVE_SCENE,7.8,"Driving with regulars. Tuesday woman. Old man with cane. Warm daytime taxi interior."
PV_0024_006,15,18,4,PHASE_EARLY,NARRATIVE_SCENE,9.3,"Stickman enjoying conversation but counting thin tips. Not enough. Haven't been for a while."
PV_0024_007,19,21,3,PHASE_EARLY,NARRATIVE_SCENE,4.2,"Someone noticing driver. Not the driving. The silence. Taxi afternoon."
PV_0024_008,22,24,3,PHASE_EARLY,NARRATIVE_SCENE,9.7,"Man in backseat handing phone to driver. No destination given, just a phone."
PV_0024_009,25,27,3,PHASE_EARLY,NARRATIVE_SCENE,8.8,"Instructions: charge it, drive when buzzed, don't ask where. Close-up of face."
PV_0024_010,28,31,4,PHASE_EARLY,NARRATIVE_SCENE,12.0,"Envelope examination in car. More than a month's pay. Before the first drive."
PV_0024_011,32,34,3,PHASE_EARLY,NARRATIVE_SCENE,9.3,"Two phones on belt. Neither has real number. Close-up of belt detail."
PV_0024_012,35,37,3,PHASE_EARLY,EMOTIONAL_CLOSEUP,8.3,"Driver leaning over sleeping daughter. Dim bedroom. Soap and detergent scent."
PV_0024_013,38,40,3,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Whispering goodbye. Morning promise. Something a father says. Bedside warmth."
PV_0024_014,41,44,4,PHASE_EARLY,NARRATIVE_SCENE,7.9,"Walking down hallway. Flickering light. Should fix that. Won't."
PV_0024_015,45,48,4,PHASE_EARLY,NARRATIVE_SCENE,7.4,"Phone buzzing eleven PM. Coordinates. Pickup time. And a number."
PV_0024_016,49,50,2,PHASE_EARLY,NARRATIVE_SCENE,4.2,"Six. Don't know what it means yet. Phone screen glow."
PV_0024_017,51,53,3,PHASE_EARLY,NARRATIVE_SCENE,7.9,"Renting sedan downtown. Never same car. Never own car. Night lot."
PV_0024_018,54,56,3,PHASE_EARLY,NARRATIVE_SCENE,7.0,"Adjusting seat. Adjusting mirrors. Driving to coordinates. Night departure."
PV_0024_019,57,60,4,PHASE_EARLY,NARRATIVE_SCENE,8.3,"Person getting in at bus station. No bag, no name. Back seat silence."
PV_0024_020,61,62,2,PHASE_EARLY,NARRATIVE_SCENE,7.4,"Seat shifting. Thin clothes for the cold. Night outside window."
PV_0024_021,63,65,3,PHASE_EARLY,POV_SHOT,5.5,"POV rearview showing passenger face. Almost saying something."
PV_0024_022,66,68,3,PHASE_EARLY,NARRATIVE_SCENE,9.3,"Word in throat. Their question not yours. Swallowing the impulse."
PV_0024_023,69,72,4,PHASE_EARLY,EMOTIONAL_CLOSEUP,10.2,"Driver gripping wheel. First time choosing not to know. Something small and wrong."
PV_0024_024,73,77,5,PHASE_EARLY,NARRATIVE_SCENE,9.2,"Dark highway. Headlights cutting narrow tunnel. Wrong maybe, unfamiliar."
PV_0024_025,78,80,3,PHASE_EARLY,NARRATIVE_SCENE,8.4,"Person breathing in backseat. Car keeps moving. And so do you."
PV_0024_026,81,83,3,PHASE_CONFLICT,NARRATIVE_SCENE,3.7,"Same coordinates, different car. Second run. Night."
