VO_ID,Episode_ID,Beat_ID,Life_Phase,Beat_Type,VO_Type,VO_EN,Word_Count_EN,Pause_After
1,PV_0024,BEAT_01_01,HOOK,ESTABLISH,NARRATION,"The first time, you look at them in the mirror.",9,0.5
2,PV_0024,BEAT_01_01,HOOK,ESTABLISH,NARRATION,"You almost ask.",3,1.5
3,PV_0024,BEAT_01_02,HOOK,ESTABLISH,WEIGHT_LINE,"Now you turn the radio up when they cry.",9,2.0
4,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You drive a taxi.",4,0
5,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"Twelve hours a day, sometimes fourteen.",6,0
6,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You know every road in this city.",7,0
7,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You know which streets flood in the rain.",8,0
8,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You know which passengers want to talk and which ones don't.",11,0.5
9,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You're good at silence.",5,0
10,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You're good at waiting.",4,0
11,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,WEIGHT_LINE,"That's the only skill that matters.",6,1.0
12,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You remember regulars by name.",5,0
13,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"The woman on Tuesdays who sits behind you and talks about her son.",12,0
14,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"The old man with the cane who always tips too much.",10,0
15,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"You like the conversation.",5,0
16,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"It makes the hours shorter.",5,0
17,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"But the tips aren't enough.",5,0
18,PV_0024,BEAT_02_01,PHASE_EARLY,ESTABLISH,NARRATION,"They haven't been enough for a while.",7,1.0
19,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Someone notices you.",3,0
20,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Not your driving.",3,0
21,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Your silence.",2,0.5
22,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"A man you've never met sits in the back one afternoon.",10,0
23,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He doesn't give you a destination.",6,0
24,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He gives you a phone.",5,0
25,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He says: keep this charged.",5,0
26,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He says: when it buzzes, you drive.",7,0
27,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He says: you don't ask where.",6,0.5
28,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"He hands you an envelope.",5,0
29,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You count it later in the car.",7,0
30,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"It's more than you make in a month.",7,0
31,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"That's before the first drive.",6,0.5
32,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"You clip the phone to your belt next to the other one.",10,0
33,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Two phones now.",3,0
34,PV_0024,BEAT_02_02,PHASE_EARLY,ESTABLISH,NARRATION,"Neither has your real number.",5,1.0
35,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You kiss your daughter's forehead before you leave.",8,0
36,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"She's asleep.",2,0
37,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"Her room smells like soap and laundry detergent.",8,0
38,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You whisper: I'll be back by morning.",7,0.5
39,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You don't know if that's true.",6,0
40,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"But it sounds like something a father says.",8,0
41,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You close the door quietly.",5,0
42,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"The hallway light flickers.",4,0
43,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You should fix that.",4,0
44,PV_0024,BEAT_02_03,PHASE_EARLY,TIME_MARKER,NARRATION,"You won't.",2,1.0
45,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"The phone buzzes at eleven p.m.",6,0
46,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"A set of coordinates.",4,0
47,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"A pickup time.",3,0
48,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"And a number.",3,0.5
49,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Six.",1,0
50,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"You don't know what it means yet.",7,0
51,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"You rent a sedan from the lot downtown.",8,0
52,PV_0024,BEAT_02_04,PHASE_EARLY,ESTABLISH,NARRATION,"Never the same car twice.",5,0
