Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"The first time you looked at them in the mirror. You almost asked.",DREAD,18,POV_SHOT,"POV rearview mirror showing blurred face in backseat - sedan interior - dark"
BEAT_01_02,HOOK,ESTABLISH,"Now you turn the radio up when they cry.",DREAD,15,EMOTIONAL_CLOSEUP,"Stickman hand reaching for radio dial - backseat figure crying - radio glow"
BEAT_02_01,PHASE_EARLY,ESTABLISH,"Taxi driver. You know the roads. You know the silence.",WONDER,20,NARRATIVE_SCENE,"Stickman driving taxi in daylight - old vest - ID lanyard - city streets"
BEAT_02_02,PHASE_EARLY,ESTABLISH,"Someone noticed you were reliable and quiet. A new phone arrives.",TENSION,22,NARRATIVE_SCENE,"Stickman receiving phone from unseen hand - nondescript room - 2 phones on table"
BEAT_02_03,PHASE_EARLY,TIME_MARKER,"You kiss your daughter before leaving. You tell her: morning.",LONGING,18,EMOTIONAL_CLOSEUP,"Stickman leaning over small sleeping child stickman - dark room - doorway light"
BEAT_02_04,PHASE_EARLY,ESTABLISH,"The phone buzzes. Coordinates. A time. A number: 6.",TENSION,15,POV_SHOT,"POV phone screen showing coordinates and number 6 - dark car interior"
BEAT_02_05,PHASE_EARLY,ESTABLISH,"A person with no bag gets in the backseat. You check the rearview. You see their face. You almost speak.",TENSION,25,POV_SHOT,"POV rearview mirror - young stickman with worried face sitting in backseat - no bag"
BEAT_02_06,PHASE_EARLY,CONSTRAINT,"You do not ask. That is the first time. You know you just did something wrong. But the car keeps moving.",DREAD,25,NARRATIVE_SCENE,"Sedan on empty road at dusk - stickman driving with both hands on wheel - tense posture"
BEAT_03_01,PHASE_CONFLICT,CONFLICT,"They ask: where are you taking me? You say nothing. They try to talk more. You turn the radio up. Just enough.",TENSION,25,NARRATIVE_SCENE,"Backseat stickman leaning forward speaking - driver stickman reaching for radio - night highway"
BEAT_03_02,PHASE_CONFLICT,CONFLICT,"You check the rearview. They are younger than your daughter. You turn the mirror away.",DREAD,20,POV_SHOT,"POV rearview mirror showing young face - then mirror tilting to show only dark road"
BEAT_03_03,PHASE_CONFLICT,CONFLICT,"Traffic stop. You smile. Cousin visiting a doctor. The officer waves you through.",TENSION,22,NARRATIVE_SCENE,"Sedan stopped - officer stickman with flashlight at window - driver stickman smiling - night"
BEAT_03_04,PHASE_CONFLICT,CONSTRAINT,"The phone buzzes mid-drive: faster. The donor is prepped. The clock is real.",DREAD,18,POV_SHOT,"POV phone screen showing message - speedometer needle rising slightly - night road"
BEAT_03_05,PHASE_CONFLICT,CONFLICT,"Double run. Same night. You say yes before he finishes the sentence.",TENSION,15,NARRATIVE_SCENE,"Stickman on phone in parked car - nodding - envelope on dashboard - late night"
BEAT_03_06,PHASE_CONFLICT,ESTABLISH,"First cooler. Heavy in a way you did not expect. You put the towel on the seat. You do not look at it. You drive.",DREAD,25,NARRATIVE_SCENE,"Stickman placing cooler on backseat towel - looking away - sedan interior - dim"
BEAT_03_07,PHASE_CONFLICT,REFLECT,"You recognize the road. You know the exact pothole where the cooler slides.",TENSION,18,NARRATIVE_SCENE,"Sedan on familiar road - stickman driving one-handed - other hand steadying invisible cargo"
BEAT_03_08,PHASE_CONFLICT,CRISIS,"Their face on a missing persons post. Same angle as the mirror. You stop your thumb. Then scroll past.",DREAD,22,POV_SHOT,"POV phone screen showing missing person post - thumb hovering - then scrolling"
BEAT_04_01,CHECKPOINT,CRISIS,"The cooler shifts. A wet sound - dull and heavy - inside sealed plastic.",DREAD,18,EMOTIONAL_CLOSEUP,"Cooler on backseat slightly tilted - towel bunched - dark sedan interior - red tail lights outside"
BEAT_04_02,CHECKPOINT,REFLECT,"You reach back without looking. Adjust the towel. Other hand on the wheel. No flinch. No stop. No thought.",DREAD,20,NARRATIVE_SCENE,"Stickman reaching back with one arm - other hand on wheel - eyes forward - highway lights streaking"
BEAT_05_01,PHASE_CRISIS,REFLECT,"You check the rearview. You are checking if the cooler shifted. Not the person.",CLARITY,18,POV_SHOT,"POV rearview mirror showing cooler on towel - no person - empty backseat - night"
BEAT_05_02,PHASE_CRISIS,REFLECT,"Silence.",DREAD,8,EMOTIONAL_CLOSEUP,"Black frame - only dashboard light glow - AC display showing 18 - silence"
BEAT_05_03,PHASE_CRISIS,CRISIS,"Home. Daughter asleep. You stand outside her door. You do not go in. You check the phone.",CLARITY,25,EMOTIONAL_CLOSEUP,"Stickman standing in hallway - child room door slightly open - light inside - phone glowing in hand"
BEAT_06_01,PHASE_RESOLUTION,RESOLVE,"You train a new driver. You show him the route. You tell him: don't look in the mirror too long.",CLARITY,25,NARRATIVE_SCENE,"Two stickmen in sedan - driver explaining - passenger stickman nervous - daylight road"
BEAT_06_02,PHASE_RESOLUTION,REFLECT,"You check the rearview. You hope it is a cooler. People are harder.",BITTERSWEET,18,POV_SHOT,"POV rearview mirror - empty backseat - towel folded neatly - waiting"
BEAT_06_03,PHASE_RESOLUTION,REFLECT,"You do not call anyone back. You eat alone.",BITTERSWEET,15,NARRATIVE_SCENE,"Stickman sitting alone at small table - food - phone face down - empty room"
BEAT_06_04,PHASE_RESOLUTION,RESOLVE,"The phone buzzes. New coordinates. You start the engine. Tuesday.",CLARITY,18,NARRATIVE_SCENE,"Stickman in sedan - phone buzz - hand on ignition - mechanical posture - morning light"
BEAT_07_01,CALLBACK_CLOSE,CALLBACK,"You used to look in the mirror. You used to see a face.",DEEP_CONNECTION,18,EMOTIONAL_CLOSEUP,"Rearview mirror reflection - ghosted double exposure: face fading into empty backseat"
BEAT_07_02,CALLBACK_CLOSE,CTA,"You don't adjust the mirror anymore. There is nothing back there you need to see.",DEEP_CONNECTION,20,POV_SHOT,"POV rearview mirror - fixed angle - empty backseat - towel - no cooler - no person - highway stretching ahead"
