Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0021_001,1,2,2,HOOK,EMOTIONAL_CLOSEUP,8.3,"Close-up: scar on stickman torso. Long curved line pulled from under ribs. Worn fabric shirt edge. Grey vignette."
PV_0021_002,3,5,3,HOOK,NARRATIVE_SCENE,11.5,"Stickman pulling shirt down over scar. Automatic gesture. Done so many times hand doesn't think anymore."
PV_0021_003,6,7,2,HOOK,NARRATIVE_SCENE,6.9,"Morning routine: checking scar hidden before leaving house. Someone standing behind in line - same gesture."
PV_0021_004,8,9,2,HOOK,NARRATIVE_SCENE,8.8,"Shirt fabric catching on raised scar edge. Small pull. Like thread snagging. Stickman not flinching anymore."
PV_0021_005,10,12,3,HOOK,TEXT_OVERLAY,9.8,"Bold text on dark: 'Some people have birthmarks. You have this.'"
PV_0021_006,13,14,2,HOOK,TEXT_OVERLAY,6.7,"Bold text on dark: 'They said it grows back. So you believed them.'"
PV_0021_007,15,16,2,PHASE_EARLY,NARRATIVE_SCENE,8.8,"Dry cracked field stretching to horizon. Stickman walking barefoot into barren earth every morning. Routine."
PV_0021_008,17,17,,PHASE_EARLY,NARRATIVE_SCENE,5.1,"Soil cracking under bare feet. Dry earth breaking apart. Dust rising from each step in empty landscape."
PV_0021_009,18,20,3,PHASE_EARLY,NARRATIVE_SCENE,9.3,"Stickman crouching, pressing thumb into dirt. Turns to dust between fingers. Nothing holds. Empty field."
PV_0021_010,21,22,2,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Small child stickman sitting on dirt floor inside house. Not playing. Not crying. Just sitting like a thing to do."
PV_0021_011,23,24,2,PHASE_EARLY,NARRATIVE_SCENE,6,"Stickman not knowing when child stopped asking for food. But child stopped. Silent acceptance of hunger."
PV_0021_012,25,26,2,PHASE_EARLY,NARRATIVE_SCENE,9.2,"Interior: counting jar contents. Rice. Salt. Small bag of dried something. Three days. Maybe four if skipping."
PV_0021_013,27,27,,PHASE_EARLY,NARRATIVE_SCENE,3.7,"Stickman at empty spot. Been skipping meals for a while. Stomach doesn't complain anymore. Adjusted to nothing."
PV_0021_014,28,30,3,PHASE_EARLY,TEXT_OVERLAY,9.8,"Bold text on dark: 'You don't remember when that started.'"
PV_0021_015,31,33,3,PHASE_EARLY,NARRATIVE_SCENE,7.8,"Faceless figure standing at yard edge. Motionless. Not knocking. Just standing and waiting. Stickman inside."
PV_0021_016,34,36,3,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Debt collector at fence edge. Not close enough to threaten. Not far enough to ignore. Part of the fence."
PV_0021_017,37,40,4,PHASE_EARLY,NARRATIVE_SCENE,11.5,"Stickman in doorway watching. Doesn't have it. Didn't have it last week. Hands wet from washing rice. Wiping on shirt."
PV_0021_018,41,42,2,PHASE_EARLY,NARRATIVE_SCENE,9.7,"Debt collector leaving when sun passes corner tree. Every Tuesday like clockwork. Watched from doorway."
PV_0021_019,43,44,2,PHASE_EARLY,NARRATIVE_SCENE,6.9,"Stickman watching figure go. Hands still wet from rice. Wiping them on shirt twice. Nervous repetition."
PV_0021_020,45,46,2,PHASE_EARLY,TEXT_OVERLAY,5.6,"Bold text on dark: 'He'll be back.'"
PV_0021_021,47,48,2,PHASE_EARLY,NARRATIVE_SCENE,6,"Village scene: neighbor returned after five days gone. Nobody asked where. People leave and come back here."
PV_0021_022,49,50,2,PHASE_EARLY,NARRATIVE_SCENE,6.9,"Nobody counts days in this village. People leave and come back. But this time - he came back with money."
PV_0021_023,51,52,2,PHASE_EARLY,NARRATIVE_SCENE,8.3,"Neighbor with money: not a lot but more than anyone has seen. New sheets for roof. Wife got sandals."
PV_0021_024,53,54,2,PHASE_EARLY,NARRATIVE_SCENE,7.8,"New roof sheets and plastic strap sandals. Small purchases that mark sudden money in poverty village."
PV_0021_025,55,56,2,PHASE_EARLY,NARRATIVE_SCENE,7.4,"Someone asked how. Neighbor said a word heard before but never paid attention to. The word passing between lips."
PV_0021_026,57,58,2,PHASE_EARLY,NARRATIVE_SCENE,5.5,"Neighbor touching own side while saying it. Casually. Like adjusting shirt. Same gesture Subject knows intimately."
PV_0021_027,59,60,2,PHASE_EARLY,NARRATIVE_SCENE,5.5,"The phrase spreading: 'It grows back.' Repeated like fact. Three words carrying weight of desperation."
PV_0021_028,61,61,,PHASE_EARLY,TEXT_OVERLAY,5.7,"Bold text on dark: 'He said it like he was talking about hair.'"
PV_0021_029,62,65,4,PHASE_EARLY,NARRATIVE_SCENE,11.6,"Village well: women talking. Someone's cousin went to city. Week gone. Came back fine. Walking, talking, working."
PV_0021_030,66,67,2,PHASE_EARLY,NARRATIVE_SCENE,9.7,"The number always the same: five thousand. Consistent price across every telling. No matter who says it."
PV_0021_031,68,69,2,PHASE_EARLY,NARRATIVE_SCENE,6.5,"Came back fine, everyone says. The number fixed in village consciousness like a crop price. Background knowledge."
PV_0021_032,70,71,2,PHASE_EARLY,NARRATIVE_SCENE,7.8,"Night: stickman doing math against debt. Child sleeping beside. Not enough to cover all. But enough to stop Tuesdays."
PV_0021_033,72,72,,PHASE_EARLY,NARRATIVE_SCENE,5.1,"Maybe. That one word. Stickman lying in dark doing math that trades body for debt relief. Uncertain arithmetic."
PV_0021_034,73,76,4,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Dark room: child breathing small steady breaths. Stickman touching own side under blanket. Feeling what's still there."
PV_0021_035,77,78,2,PHASE_EARLY,EMOTIONAL_CLOSEUP,6.9,"Close-up: hand under blanket touching own side. Feeling kidney still inside. Just once. Cool blue wash edges."
PV_0021_036,79,79,,PHASE_EARLY,NARRATIVE_SCENE,7,"Skipping dinner. Not decision - stomach closed itself. Body already preparing for what mind hasn't said yes to."
PV_0021_037,80,82,3,PHASE_CONFLICT,POV_SHOT,11.5,"POV: table surface. Folded paper appearing. Handwritten number in pencil on receipt back. No name, no instructions."
PV_0021_038,83,84,2,PHASE_CONFLICT,NARRATIVE_SCENE,4.7,"Just the number. Pencil smudged where someone's thumb pressed. Paper folded. Placed under salt jar. Kept."
PV_0021_039,85,87,3,PHASE_CONFLICT,NARRATIVE_SCENE,9.7,"Stickman at table, fingers smelling like pencil lead. Paper under jar where salt lives. Not thrown away."
PV_0021_040,88,89,2,PHASE_CONFLICT,TEXT_OVERLAY,6.5,"Bold text on dark: 'You don't throw it away.'"
