Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0023_001,1,3,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - large adult hands, white lab coat sleeve cuffs visible. Rich, detailed background: bright hospital clinic exam room with white walls, fluorescent overhead lights, medical equipment on counter, anatomical poster on wall, clean tile floor. stethoscope placed on patient chest, bright clinical exam room. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_002,4,5,HOOK,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'Unremarkable.'. Flat design, premium typography, minimalist composition. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_003,6,7,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat, stethoscope around neck, clipboard in hand. Round white circle head. Small dot eyes, neutral simple mouth. Two phones in lab coat pocket, pen in hand. in exam room. Morning patient exits smiling vs current figure seated silent in bright hospital clinic exam room with white walls, fluorescent overhead lights, medical equipment on counter, anatomical poster on wall, clean tile floor. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_004,8,10,HOOK,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'Same equipment. Different purpose.'. Flat design, premium typography, minimalist composition. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_005,11,13,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat, stethoscope around neck, clipboard in hand. Round white circle head. Small dot eyes, neutral simple mouth. Two phones in lab coat pocket, pen in hand. looking at own hands. Two doorways behind - one bright one dark in bright hospital clinic exam room with white walls, fluorescent overhead lights, medical equipment on counter, anatomical poster on wall, clean tile floor. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_006,14,17,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat, stethoscope around neck, clipboard in hand. Round white circle head. Small dot eyes, neutral simple mouth. Two phones in lab coat pocket, pen in hand. in corridor between training certificates. Lab coat and stethoscope. That's the problem in hospital corridor with fluorescent lights, white walls, medical staff visible in distance, doors on both sides. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_007,18,19,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat, stethoscope around neck, clipboard in hand. Round white circle head. Small dot eyes, neutral simple mouth. Two phones in lab coat pocket, pen in hand. at exam desk with clock. Compatibility forms and lab equipment in hospital laboratory with sample tube racks, barcode scanning machines, centrifuge equipment, bright clinical lighting, lab counter with papers. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_008,20,20,HOOK,TEXT_OVERLAY,"Dark charcoal grey background. Large bold white sans-serif text centered: 'You are good at your job.'. Flat design, premium typography, minimalist composition. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_009,21,22,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat slightly wrinkled after hours. Round white circle head. Small dot eyes, tense simple mouth. Hands trembling slightly, single phone in pocket. at desk with diploma and stack of bills. Modest apartment in modest apartment interior, desk with papers, dim lamp, night outside window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0023_010,23,25,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short black hair. White lab coat slightly wrinkled after hours. Round white circle head. Small dot eyes, tense simple mouth. Hands trembling slightly, single phone in pocket. reviewing paycheck at desk. Debt growing, interest unpaid in bright hospital clinic exam room with white walls, fluorescent overhead lights, medical equipment on counter, anatomical poster on wall, clean tile floor. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
