Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0029_001,1,3,3,HOOK,POV_SHOT,6.1,First-person POV from patrol car interior. Rural road at night. Suspect visible in back seat.
PV_0029_002,4,5,2,HOOK,NARRATIVE_SCENE,7.0,Stickman cop by patrol car on dark road. Putting suspect in back. Not calling it in.
PV_0029_003,6,7,2,HOOK,NARRATIVE_SCENE,5.6,Radio on belt untouched. Stickman standing by car on empty road. Hand away from radio.
PV_0029_004,8,9,2,HOOK,TEXT_OVERLAY,6.7,"Bold white text on dark: ""Not because you forgot. Because you decided not to."""
PV_0029_005,10,11,2,HOOK,TEXT_OVERLAY,7.2,"Bold white text on black: ""They were never here."""
PV_0029_006,12,14,3,PHASE_EARLY,NARRATIVE_SCENE,7.4,Young stickman in fresh uniform walking precinct hallway. Night shift. Burnt coffee smell.
PV_0029_007,15,16,2,PHASE_EARLY,NARRATIVE_SCENE,5.6,Everything new. Badge catching light when stickman moves. Precinct night shift glow.
PV_0029_008,17,18,2,PHASE_EARLY,NARRATIVE_SCENE,6.5,Belt pulling at hips. Not used to weight yet. Young cop adjusting gear.
PV_0029_009,19,21,3,PHASE_EARLY,NARRATIVE_SCENE,9.7,"Stickman watching cop walk someone past booking desk, past cameras. Through unlabeled door."
PV_0029_010,22,24,3,PHASE_EARLY,NARRATIVE_SCENE,8.8,Door with no label. Cop does not come back. Neither does person. Hallway silent.
PV_0029_011,25,26,2,PHASE_EARLY,NARRATIVE_SCENE,5.1,Waiting for someone to say something. No one does. Young stickman standing alone.
PV_0029_012,27,28,2,PHASE_EARLY,NARRATIVE_SCENE,7.0,Holding empty cup. Still holding it. Precinct quiet around him.
PV_0029_013,29,31,3,PHASE_EARLY,NARRATIVE_SCENE,7.4,"Young stickman facing senior cop near hallway. Asking about the door. No answer, just a look."
PV_0029_014,32,33,2,PHASE_EARLY,NARRATIVE_SCENE,8.8,Conversation over before finished asking. Kind of look that ends things.
PV_0029_015,34,35,2,PHASE_EARLY,EMOTIONAL_CLOSEUP,4.2,Young stickman nodding. Understanding nothing. Cool blue wash.
PV_0029_016,36,39,4,PHASE_EARLY,NARRATIVE_SCENE,10.7,Precinct corridor near unlabeled door. Everyone knows. No one says it in front of captain.
PV_0029_017,40,43,4,PHASE_EARLY,NARRATIVE_SCENE,8.8,Break room: stickman sitting. TV on wall. Normal silence. No one mentions anything.
PV_0029_018,44,47,4,PHASE_EARLY,NARRATIVE_SCENE,10.6,Stickman rinsing cup at sink. TV playing game. Another cop watching. Ordinary Tuesday.
PV_0029_019,48,49,2,PHASE_EARLY,NARRATIVE_SCENE,9.8,Stickman placing cup back. Like any other Tuesday. Nothing mentioned.
PV_0029_020,50,50,1,PHASE_EARLY,TEXT_OVERLAY,3.8,"Bold white text on dark grey: ""Silence is the first disappearance."""
PV_0029_021,51,54,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,Stickman in plainclothes at 3AM. Walking past booking desk. Tired. Turning left.
PV_0029_022,55,57,3,PHASE_CONFLICT,NARRATIVE_SCENE,6.5,Past cameras. Reaching for cold door handle on unlabeled door. Dark hallway.
PV_0029_023,58,60,3,PHASE_CONFLICT,NARRATIVE_SCENE,8.3,Door handle cold. Door with no label. Room with no camera. Stickman entering.
PV_0029_024,61,62,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.2,"Interior: chair, table, flickering fluorescent. No window. Bare room."
PV_0029_025,63,64,2,PHASE_CONFLICT,NARRATIVE_SCENE,4.2,No vent. Air does not move in here. Still room. Empty.
PV_0029_026,65,68,4,PHASE_CONFLICT,NARRATIVE_SCENE,8.4,Stickman closing heavy door. Lock clicking different. Heavier. Alone in hallway.
PV_0029_027,69,72,4,PHASE_CONFLICT,NARRATIVE_SCENE,10.8,Stickman at closed door asking one question. Faceless figure saying no. Door closing.
PV_0029_028,73,76,4,PHASE_CONFLICT,NARRATIVE_SCENE,11.5,"Patrol car at night during drive. Phone rings three times, goes quiet. Battery removed."
PV_0029_029,77,79,3,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,Battery warm in jacket pocket against ribs. Feeling it through lining. Night highway.
PV_0029_030,80,81,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.0,Wallet in glove box. Keys in cup holder. Belongings of someone who was never here.
PV_0029_031,82,84,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.6,"Gas station dumpster at night. Stickman slowing car, not stopping. Everything tossed."
PV_0029_032,85,87,3,PHASE_CONFLICT,NARRATIVE_SCENE,5.6,Next morning: stickman checking room. Empty. Checking twice. No one asks.
PV_0029_033,88,89,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.0,Desk sergeant typing. Does not look up. Stickman walking past.
PV_0029_034,90,91,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.3,Friend calls precinct two days later. Stickman hearing sergeant across room.
PV_0029_035,92,94,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.6,Sergeant: no one by that name. Not looking up. Said it before. Routine denial.
PV_0029_036,95,97,3,PHASE_CONFLICT,NARRATIVE_SCENE,6.0,True. Never brought them in. Brought them somewhere else. Stickman at desk.
PV_0029_037,98,98,1,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Stickman leaning back in chair, exhaling. Whole precinct feels normal. Fluorescent humming."
PV_0029_038,99,101,3,PHASE_CONFLICT,NARRATIVE_SCENE,7.0,Fluorescent light above desk. First time. First time the system held.
