Strip_ID,Start_VO_ID,End_VO_ID,VO_Count,Life_Phase,Scene_Type,Duration_Sec,Strip_Summary
PV_0025_001,1,3,3,HOOK,POV_SHOT,8.4,"Dark alley POV. Body camera red light switching off. Seventeen seconds begin."
PV_0025_002,4,5,2,HOOK,NARRATIVE_SCENE,8.3,"Cop stickman standing over civilian under single buzzing streetlight in dark alley."
PV_0025_003,6,6,1,HOOK,TEXT_OVERLAY,5.7,"Bold text: 'Not the one on the street. The one you create.'"
PV_0025_004,7,9,3,HOOK,POV_SHOT,10.2,"POV hands tapping bag through civilian pocket. Casual gesture. Done a hundred times."
PV_0025_005,10,11,2,HOOK,POV_SHOT,8.5,"POV hand reaching in pulling out small bag. Holding up to dash camera lens."
PV_0025_006,12,12,1,HOOK,TEXT_OVERLAY,5.2,"Bold text: 'You don't find evidence. You place it.'"
PV_0025_007,13,14,2,PHASE_EARLY,NARRATIVE_SCENE,8.3,"Academy graduation ceremony. Fresh-uniformed stickman receiving badge. Mother with camera nearby."
PV_0025_008,15,16,2,PHASE_EARLY,NARRATIVE_SCENE,11.2,"Stickman pinning badge on uniform. Badge has weight. Like every arrest will matter."
PV_0025_009,17,18,2,PHASE_EARLY,NARRATIVE_SCENE,11.2,"Patrol car lot. Protect and serve lettering on car doors. Stickman believes system works."
PV_0025_010,19,19,1,PHASE_EARLY,EMOTIONAL_CLOSEUP,7.0,"Stickman running thumb across badge one last time before getting in patrol car."
PV_0025_011,20,21,2,PHASE_EARLY,NARRATIVE_SCENE,8.3,"Courtroom. Stickman watching guilty man walk out through courthouse doors."
PV_0025_012,22,23,2,PHASE_EARLY,NARRATIVE_SCENE,11.1,"Prosecutor at table not making eye contact. Judge on bench saying something inaudible."
PV_0025_013,24,25,2,PHASE_EARLY,NARRATIVE_SCENE,11.6,"Man pushing door open with one hand. Cop stickman standing in gallery seats."
PV_0025_014,26,27,2,PHASE_EARLY,EMOTIONAL_CLOSEUP,9.8,"Stickman with hands in pockets. Courthouse hallway. Floor wax smell. Sandwich on bench."
PV_0025_015,28,28,1,PHASE_EARLY,NARRATIVE_SCENE,10.2,"Stickman walking past people. Nobody looking up. Security guard by elevator not noticing."
PV_0025_016,29,30,2,PHASE_EARLY,NARRATIVE_SCENE,10.6,"Patrol car interior at night. Partner stickman (faceless) eyes forward. Both hands on wheel."
PV_0025_017,31,31,1,PHASE_EARLY,TEXT_OVERLAY,3.8,"Bold text: 'This isn't how it works.'"
PV_0025_018,32,33,2,PHASE_EARLY,NARRATIVE_SCENE,10.6,"Patrol car interior. Radio crackling. Streetlights sliding past window one by one."
PV_0025_019,34,34,1,PHASE_EARLY,EMOTIONAL_CLOSEUP,6.1,"Stickman looking out car window. Something about the way partner said it. Waiting to."
PV_0025_020,35,36,2,PHASE_EARLY,NARRATIVE_SCENE,9.4,"Dark alley. Partner stickman (faceless) reaching into civilian pocket. Pulling out something new."
PV_0025_021,37,38,2,PHASE_EARLY,NARRATIVE_SCENE,9.3,"Civilian face hitting car hood. Metal on bone. Sound before understanding."
PV_0025_022,39,40,2,PHASE_EARLY,NARRATIVE_SCENE,9.7,"Cop stickman standing three feet behind partner. Close enough to see bag in hand."
PV_0025_023,41,42,2,PHASE_EARLY,NARRATIVE_SCENE,7.0,"Stickman saying nothing. Partner not looking back. Doesn't need to."
PV_0025_024,43,43,1,PHASE_EARLY,TEXT_OVERLAY,4.3,"Bold text: 'Your silence is the first yes.'"
PV_0025_025,44,45,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.4,"Night street. First time. Suspect stickman (faceless hoodie) guilty. Everyone knows."
PV_0025_026,46,47,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.9,"Evidence not there. Not enough for court. Cop stickman reaching toward pocket."
PV_0025_027,48,49,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Small bag placed in right pocket with one hand. Other hand holds shoulder steady."
PV_0025_028,50,51,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Cop stickman making evidence match truth. Noticing hands are steady. Not shaking."
PV_0025_029,52,52,1,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,3.8,"Close-up of stickman hands. Completely steady. Not even a little."
PV_0025_030,53,54,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,5.6,"Precinct desk. Nothing happens. No questions asked. No report flagged."
PV_0025_031,55,56,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Filing paperwork at desk. Same form. Precinct smelling like old coffee and printer ink."
PV_0025_032,57,58,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.2,"Fluorescent light flickering overhead. Nobody reading over shoulder. Nobody ever does."
PV_0025_033,59,61,3,PHASE_CONFLICT,NARRATIVE_SCENE,7.5,"Stickman at desk realizing it works. No one checking. No one ever checking."
PV_0025_034,62,62,1,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,6.1,"Stickman alone at precinct desk. System not catching because not wanting to."
PV_0025_035,63,64,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.2,"Sergeant office. Door open. Sergeant stickman (faceless wider) shaking cop hand."
PV_0025_036,65,66,2,PHASE_CONFLICT,NARRATIVE_SCENE,12.1,"Commendation letter warm from printer. Being folded and placed in locker."
PV_0025_037,67,67,1,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,6.5,"Closing locker door. Blurry reflection in metal surface. Standing there a second."
PV_0025_038,68,68,1,PHASE_CONFLICT,TEXT_OVERLAY,5.7,"Bold text: 'The system doesn't just stay silent. It rewards you.'"
PV_0025_039,69,70,2,PHASE_CONFLICT,NARRATIVE_SCENE,6.0,"Montage progression. Second plant easier. Third without thinking."
PV_0025_040,71,72,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.8,"Body camera check. Already off. Don't remember turning it off. But it's off."
PV_0025_041,73,75,3,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,11.6,"Precinct desk close-up. Pen writing report. What happened except it didn't. Report says it did."
PV_0025_042,76,76,1,PHASE_CONFLICT,TEXT_OVERLAY,2.8,"Bold text: 'Ink makes it real.'"
PV_0025_043,77,78,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.4,"Written means happened. Nobody made the rule. Everyone follows. Cop at desk with files."
PV_0025_044,79,80,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.0,"Patrol car. Camera off reflex like blinking. Not hearing the click anymore."
PV_0025_045,81,82,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.0,"Seventeen seconds enough. Sometimes twelve. Not rushing. Ritual precision."
PV_0025_046,83,84,2,PHASE_CONFLICT,NARRATIVE_SCENE,11.6,"Saying stop resisting before movement. Audio recording. Evidence is voice on recording."
PV_0025_047,85,86,2,PHASE_CONFLICT,CONTRAST_SPLIT,12.5,"Left: courtroom testimony professional. Right: precinct quota board with name circled near top."
PV_0025_048,87,88,2,PHASE_CONFLICT,NARRATIVE_SCENE,8.3,"Name on board circled. Sergeant leaning on doorframe asking about numbers dipping."
PV_0025_049,89,89,1,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,4.7,"Stickman turning away from sergeant. Not answering. Just going back out."
PV_0025_050,90,91,2,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,6.1,"Stickman in patrol car alone. Thinking about saying something. Not saying it."
PV_0025_051,92,93,2,PHASE_CONFLICT,NARRATIVE_SCENE,4.7,"Stop noticing the difference. The loop begins. Routine settling."
PV_0025_052,94,96,3,PHASE_CONFLICT,CONTRAST_SPLIT,9.2,"Four-panel split: choose target - prepare story - plant evidence - swear oath."
PV_0025_053,97,98,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.7,"Same four steps every night. Same gloves. Eating granola bar between steps in car."
PV_0025_054,99,100,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.3,"Wrapper under seat with others. That should bother you. It doesn't."
PV_0025_055,101,101,1,PHASE_CONFLICT,EMOTIONAL_CLOSEUP,5.6,"Stickman staring forward in patrol car. Don't remember when it stopped being a decision."
PV_0025_056,102,103,2,PHASE_CONFLICT,TEXT_OVERLAY,7.0,"Bold text: 'You don't pick criminals. You pick people no one will defend.'"
PV_0025_057,104,105,2,PHASE_CONFLICT,NARRATIVE_SCENE,7.9,"No phone. No lawyer. No one waiting at home. Target selection criteria."
PV_0025_058,106,107,2,PHASE_CONFLICT,NARRATIVE_SCENE,9.2,"Scanning block from patrol car. Windows down. Picking the one standing alone in hoodie."
PV_0025_059,108,110,3,PHASE_CONFLICT,NARRATIVE_SCENE,11.2,"Complaint goes to own precinct. Your precinct. Target not seeing you coming."
PV_0025_060,111,112,2,PHASE_CONFLICT,NARRATIVE_SCENE,11.1,"Patrol car interior. Partner saw everything. Talking about the game. About lunch."
PV_0025_061,113,114,2,PHASE_CONFLICT,NARRATIVE_SCENE,10.6,"Silence between conversations holds truth. Public defender not reading the file."
