Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0025_001,1,3,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - large adult hands, dark navy police uniform sleeve cuffs visible. Rich detailed background: dark urban alley at night, single streetlight buzzing yellow at far end, wet concrete reflecting harsh light, brick walls casting long shadows, dumpster silhouette. Body camera mounted on chest with tiny red light switching OFF. Tense nighttime atmosphere, single harsh light source. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_002,4,5,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman. Short dark buzz cut hair. Dark navy police uniform, badge on belt, body camera on chest with red light OFF, small bag visible in vest pocket. Round white circle head with dot eyes and flat mouth, cold neutral expression. Standing dominantly over smaller civilian stickman in grey hoodie (faceless, blank white circle head, no eyes, no mouth) pinned against brick wall. Dark alley at night, single yellow streetlight buzzing at far end, wet pavement reflecting light, chain-link fence in background. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_003,6,6,HOOK,TEXT_OVERLAY,"Dark navy background. Large bold white sans-serif text centered: 'Not the one on the street. The one you create.' Smaller secondary line below in lighter grey. Tiny stickman silhouette bottom-right with badge outline visible. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0025_004,7,9,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - large adult hands, dark navy uniform sleeves. Right hand tapping small bag through fabric of civilian pocket. Rich detailed background: dark alley brick wall up close, civilian grey hoodie torso visible, yellow streetlight glow from above. Casual practiced gesture. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_005,10,11,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - large adult hands, dark navy uniform sleeves. Right hand holding up small translucent bag between thumb and finger. Rich detailed background: patrol car dashboard visible ahead, dim interior console lights, dark windshield reflecting streetlight. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_006,12,12,HOOK,TEXT_OVERLAY,"Black background. Large bold white sans-serif text centered: 'You don''t find evidence. You place it.' Minimal flat design, premium typography. Tiny badge silhouette bottom-right corner. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0025_007,13,14,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, eager alert expression. Standing at academy graduation podium receiving badge. American flags on stage, rows of folding chairs, smaller female stickman (faceless, blank white circle head) nearby holding camera. Bright auditorium lighting, polished floor. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_008,15,16,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, eager alert expression. Looking down at golden badge being pinned on chest. Academy hallway with fluorescent lights, other uniformed stickmen (faceless) in background smaller. Bright warm lighting. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_009,17,18,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, eager alert expression. Standing in precinct parking lot between patrol cars. Multiple police cruisers with detailed paint and light bars. Sunny morning, blue sky, building entrance behind. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_010,19,19,PHASE_EARLY,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, eager alert expression. Standing still, one hand touching badge on belt. Patrol car door open beside. Background fades from precinct parking lot on left to pure white on right. Neutral bright, no color tint. Single subject, centered. Last moment of idealism. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_011,20,21,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, eager alert expression. Sitting in courtroom gallery watching civilian stickman (faceless, blank white circle head) walking toward exit doors. Wood-paneled courtroom with judge bench, gallery seating, fluorescent overhead lights. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_012,22,23,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth shifting to neutral. Sitting in gallery. Female stickman prosecutor (faceless, blank white circle head) at table looking down at papers. Judge stickman (faceless, blank white circle head) in black robe on elevated bench. Wood courtroom interior, American flag, ceiling lights. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_013,24,25,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and straight simple mouth, frustrated expression. Standing in courtroom gallery with hands in pockets. Civilian stickman (faceless, blank white circle head) pushing heavy wooden door open with one hand ahead. Empty gallery seats, wood paneling, dim interior light. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_014,26,27,PHASE_EARLY,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and straight simple mouth, defeated expression. Standing with hands in pockets in courthouse hallway. Background fades from polished corridor with bench and fluorescent lights on left to pure white on right. Cool blue wash fading at edges. Single subject, centered. Isolation in institutional space. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_015,28,28,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and straight simple mouth, neutral expression. Walking through courthouse lobby past smaller stickmen (faceless, blank white circle heads) who are not looking up. Security guard stickman (faceless) standing by elevator. Marble floor, institutional lighting, high ceiling. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0025_016,29,30,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short dark buzz cut hair. Fresh police uniform, shiny golden badge on belt, body camera on chest with red light ON. Round white circle head with dot eyes and curved-up simple mouth, alert expression. Sitting in patrol car passenger seat at night. Slightly shorter partner stickman (faceless, blank white circle head) in same police uniform driving, both hands on steering wheel, eyes fixed forward. Dark car interior, dashboard glow, city lights through windshield. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
