Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"A room no one can locate  -  you rule from here",DREAD,12,POV_SHOT,"Dark undefined space with single dim light source and silhouette of stickman in turban"
BEAT_01_02,HOOK,CONSTRAINT,"No one has seen your face since the day you were named",VOID,10,EMOTIONAL_CLOSEUP,"Stickman silhouette in deep shadow  -  only turban outline and prayer beads visible"
BEAT_01_03,HOOK,CRISIS,"Your father died in the strike. Your wife too",HORROR,12,NARRATIVE_SCENE,"Destroyed compound ruins in background  -  stickman silhouette facing away"
BEAT_01_04,HOOK,REFLECT,"You survived. Probably. No one has confirmed",DREAD,10,EMOTIONAL_CLOSEUP,"Maximum shadow  -  only the faintest outline of a figure  -  question mark atmosphere"
BEAT_02_01,PHASE_EARLY,TIME_MARKER,"Born in the holy city in the east  -  clerical family tracing lineage to the Prophet",WONDER,12,NARRATIVE_SCENE,"Small stickman child in ornate religious household with books and prayer rugs"
BEAT_02_02,PHASE_EARLY,CRISIS,"Age 10  -  revolution erupts  -  entire country transforms overnight",TENSION,12,NARRATIVE_SCENE,"Child stickman at window watching massive crowd with flags in street below"
BEAT_02_03,PHASE_EARLY,TIME_MARKER,"Father rises from mid-ranking cleric to inner circle of the new regime",WONDER,10,NARRATIVE_SCENE,"Father stickman with turban walking into grand governmental building  -  guards saluting"
BEAT_02_04,PHASE_EARLY,CONSTRAINT,"Move into the compound  -  childhood behind high walls and armed guards",ISOLATION,12,NARRATIVE_SCENE,"Child stickman in courtyard of walled compound  -  guards at gate  -  no other children visible"
BEAT_02_05,PHASE_EARLY,CONSTRAINT,"Religious school  -  teachers chosen by father  -  friends vetted by father",ISOLATION,10,NARRATIVE_SCENE,"Classroom with child stickman  -  teacher figure and father's shadow looming in doorway"
BEAT_02_06,PHASE_EARLY,REFLECT,"Five siblings  -  but you are the one father keeps closest",FORMATION,10,NARRATIVE_SCENE,"Father stickman with hand on subject's shoulder  -  other siblings in background farther away"
BEAT_02_07,PHASE_EARLY,CONFLICT,"Outside the walls: eight-year war with the western neighbor",TENSION,12,NARRATIVE_SCENE,"Split: peaceful compound interior vs war footage on TV  -  explosions and soldiers"
BEAT_03_01,PHASE_CONFLICT,TIME_MARKER,"Age 18  -  join the revolutionary guard  -  deploy to the front",DUTY,12,NARRATIVE_SCENE,"Medium stickman in military uniform with IRGC beret  -  trucks and soldiers behind"
BEAT_03_02,PHASE_CONFLICT,CRISIS,"Habib Battalion  -  artillery shells and tear gas and bodies of friends",DREAD,14,NARRATIVE_SCENE,"Battlefield scene  -  stickman in trench  -  explosions  -  fallen comrades"
BEAT_03_03,PHASE_CONFLICT,TIME_MARKER,"1989  -  father becomes the supreme authority. You are twenty years old",WEIGHT,12,NARRATIVE_SCENE,"Father stickman ascending to grand chair/throne  -  subject watching from side of room"
BEAT_03_04,PHASE_CONFLICT,TIME_MARKER,"Move to the seminary city  -  study theology under the grand clerics",FORMATION,10,NARRATIVE_SCENE,"Stickman in seminary robes in arched hallway  -  books and scrolls  -  theological setting"
BEAT_03_05,PHASE_CONFLICT,CONSTRAINT,"Achieve mid-ranking clerical title  -  NOT enough for the highest seat",TENSION,10,NARRATIVE_SCENE,"Stickman receiving modest certificate  -  grand clerics with higher turbans looking down"
BEAT_03_06,PHASE_CONFLICT,TIME_MARKER,"Marry the parliament speaker's daughter  -  political union  -  three children",FORMATION,10,NARRATIVE_SCENE,"Wedding scene  -  stickman with wife in chador  -  political figures attending"
BEAT_03_07,PHASE_CONFLICT,CONFLICT,"Return to father's office  -  no title  -  no name on any door",SHADOW,12,NARRATIVE_SCENE,"Stickman walking into grand office  -  plain door with no nameplate  -  father at desk"
BEAT_03_08,PHASE_CONFLICT,REFLECT,"Become the gatekeeper: who sees father  -  who doesn't  -  who survives",POWER,12,NARRATIVE_SCENE,"Stickman at desk outside father's door  -  line of officials waiting  -  some turned away"
BEAT_03_09,PHASE_CONFLICT,CONFLICT,"2005  -  engineer an election  -  install the hardline candidate as president",POWER,12,NARRATIVE_SCENE,"Stickman on phone in shadow  -  TV showing election results  -  hardline figure at podium"
BEAT_04_01,PHASE_CRISIS,CRISIS,"2009  -  the green uprising  -  millions flood the streets demanding freedom",TENSION,14,NARRATIVE_SCENE,"Massive crowd of stickmen with green signs  -  streets packed  -  fists raised"
BEAT_04_02,PHASE_CRISIS,CONFLICT,"You move the security meetings into father's office  -  you personally command",POWER,12,NARRATIVE_SCENE,"Stickman at head of table in father's office  -  military commanders around  -  maps on wall"
BEAT_04_03,PHASE_CRISIS,CRISIS,"Order the militia: crush them. No mercy",DREAD,10,NARRATIVE_SCENE,"Stickman on phone giving orders  -  split with militia stickmen charging into crowds"
BEAT_04_04,PHASE_CRISIS,REFLECT,"The crowd chants your name  -  they curse you to die and never rule",WOUND,12,NARRATIVE_SCENE,"Crowd of stickmen with mouths open chanting  -  sound waves reaching stickman behind wall"
BEAT_04_05,PHASE_CRISIS,CONSTRAINT,"You hear them clearly. You don't show your face. The crackdown continues",SHADOW,10,NARRATIVE_SCENE,"Stickman standing behind curtain  -  street violence visible through gap in curtain"
BEAT_04_06,PHASE_CRISIS,CRISIS,"2019  -  fuel price protests  -  1500 killed in three days",HORROR,12,NARRATIVE_SCENE,"Stickmen protesters  -  red splashes  -  militia with weapons  -  dark atmosphere"
BEAT_04_07,PHASE_CRISIS,CRISIS,"2022  -  women remove headscarves in the streets  -  you give the same order",DREAD,12,NARRATIVE_SCENE,"Female stickmen with removed headscarves  -  militia approaching  -  stickman on phone in shadow"
BEAT_04_08,PHASE_CRISIS,REFLECT,"Each crackdown makes you more powerful  -  and more invisible",SHADOW,10,EMOTIONAL_CLOSEUP,"Stickman figure fading deeper into shadow with each beat  -  power symbols growing around"
BEAT_04_09,PHASE_CRISIS,CONSTRAINT,"Father aging  -  eyes failing  -  hands trembling  -  succession question spreading",TENSION,12,NARRATIVE_SCENE,"Elderly father stickman with shaking hands  -  officials whispering in corridor"
BEAT_04_10,PHASE_CRISIS,REFLECT,"You are not the only candidate  -  but you are the one who holds the guard",POWER,10,EMOTIONAL_CLOSEUP,"Stickman in shadow  -  military commanders standing behind him  -  other clerics standing alone"
BEAT_05_01,PHASE_CRISIS_PEAK,CRISIS,"Dawn  -  February 28  -  missiles arrive before the sirens can sound",HORROR,14,NARRATIVE_SCENE,"Pre-dawn sky  -  missile trails  -  compound buildings  -  flash of impact"
BEAT_05_02,PHASE_CRISIS_PEAK,CRISIS,"Father's compound  -  direct hit  -  the man who sat in the chair for 37 years  -  dead",HORROR,12,NARRATIVE_SCENE,"Destroyed compound  -  rubble  -  father's chair broken  -  dust and fire"
BEAT_05_03,PHASE_CRISIS_PEAK,CRISIS,"Your wife  -  same building  -  same explosion  -  dead",HORROR,10,EMOTIONAL_CLOSEUP,"Chador fabric in rubble  -  dust settling  -  silence"
BEAT_05_04,PHASE_CRISIS_PEAK,CRISIS,"You are wounded  -  where on your body  -  no one outside knows",DREAD,10,EMOTIONAL_CLOSEUP,"Stickman on ground  -  bandaged  -  carried by guards through rubble  -  darkness"
BEAT_05_05,PHASE_CRISIS_PEAK,CONSTRAINT,"Three children  -  status: classified",VOID,8,NARRATIVE_SCENE,"Three small stickman silhouettes  -  question marks  -  classified stamp overlay"
BEAT_05_06,PHASE_CRISIS_PEAK,REFLECT,"The boy who was 10 during the revolution  -  now a casualty of someone else's war",WEIGHT,10,EMOTIONAL_CLOSEUP,"Split: child at window (1979) vs wounded man in rubble (2026)"
BEAT_06_01,PHASE_RESOLUTION,TIME_MARKER,"Interim council takes control: the president and the judge and the senior cleric",TENSION,10,NARRATIVE_SCENE,"Three faceless stickmen at table  -  flags  -  emergency atmosphere"
BEAT_06_02,PHASE_RESOLUTION,CONFLICT,"The moderate president wants negotiation. The guard says no",TENSION,12,NARRATIVE_SCENE,"President stickman at podium  -  guard commander blocking  -  crossed arms"
BEAT_06_03,PHASE_RESOLUTION,TIME_MARKER,"88 clerics convene  -  virtual session  -  their buildings were bombed",TENSION,10,NARRATIVE_SCENE,"Grid of small screens showing faceless clerics in turbans  -  some screens dark/damaged"
