Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0005_001,1,2,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom left and right frame corners  -  large adult hands, dark clerical robe sleeve visible at wrists. Rich, detailed background: windowless underground room, dim single monitor on far wall displaying military coordinates and grid maps, concrete walls, low ceiling, single overhead fluorescent light casting cold blue-white glow, prayer beads draped over chair arm. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_002,3,3,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall (178cm) stickman. Black turban (Seyyed). Dark aba clerical robes. Salt-and-pepper trimmed beard outline visible. Face 50% obscured by shadow overlay. Prayer beads in hand. Standing before glowing screen in corner of dark underground bunker room. Screen casting pale blue light on silhouette. Concrete walls. Heavy atmosphere of dread and isolation. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_003,4,4,HOOK,EMOTIONAL_CLOSEUP,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman. Black turban outline barely visible. Dark aba robes. Salt-and-pepper beard outline. Face 50% obscured by heavy shadow. Standing rigid, head slightly tilted downward. Background fades from dark bunker room on one side to pure black opposite. Desaturated cold grey vignette at edges. Single subject, centered. Isolation and void atmosphere. Flat illustration. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_004,5,5,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman. Black turban (Seyyed). Dark aba robes. Salt-and-pepper beard outline. Face 50% shadow overlay. Standing with back to viewer, facing destroyed residential compound  -  collapsed concrete walls, twisted rebar, rubble piles, smoke rising, dust clouds, pre-dawn dark sky with orange fire glow. Desolation. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_005,6,6,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Same building. Same explosion. Same morning.' Minimal  -  no textures, no decoration. Tiny stickman silhouette with black turban bottom-right corner. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0005_006,7,8,HOOK,TEXT_OVERLAY,"Black background. Large bold white sans-serif text centered: 'You survived. Probably.' Smaller secondary text below: 'No one has confirmed.' Minimal  -  no textures, no decoration. Tiny stickman silhouette with black turban bottom-right corner. Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0005_007,9,9,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Short child stickman. Dark hair visible. Simple light-colored tunic. Round white circle head, small dot eyes. 30% shadow on face. Standing in ornate Middle Eastern religious household interior  -  arched doorways, prayer rugs on floor, leather-bound scripture books stacked on shelves, oil lamp light, warm amber tones. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_008,10,10,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Short child stickman. Dark hair visible. Simple light tunic. Round white circle head, small dot eyes. 30% shadow. Standing in holy city household courtyard  -  tiled floors with geometric patterns, clay walls, carved wooden doors, genealogy tapestry on wall showing family lineage symbols, golden light through latticed windows. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_009,11,12,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Short child stickman (age 10). Dark hair. Simple clothes. Round white circle head, small dot eyes wide with wonder. 30% shadow. Standing at tall window looking down at massive revolutionary crowd flooding city streets  -  thousands of faceless stickmen (blank white circle heads) carrying flags and banners, overturned vehicles, smoke rising, evening sky turned orange. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_010,13,13,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Short child stickman (age 10). Dark hair. Simple clothes. Round white circle head, small dot eyes. 30% shadow. Standing at street corner observing post-revolution city  -  smoke clearing, prayer mats spread on sidewalks, overturned market stalls, walls plastered with revolutionary posters, burning tires in distance, dusty golden light. Changed world atmosphere. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_011,14,14,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Tall stickman (CHAR_FATHER). Large black turban (Seyyed). Dark clerical robes (aba). Rectangle glasses on circle head (#1 identifier). Dark beard with gray streaks. Right arm held stiffly at side (paralyzed). Dot eyes behind glasses, stern expression. Upright authoritative posture. Walking through grand arched entrance of governmental palace  -  marble columns, armed guards in uniform saluting on both sides, ornate Persian carpets, gold-trimmed doorframes. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0005_012,15,16,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple  -  contrast against highly detailed, semi-realistic painted background environment. Short child stickman (age 10-12). Dark hair. Simple clothes. Round white circle head, small dot eyes. 30% shadow. Standing alone in courtyard of walled residential compound  -  tall concrete walls topped with razor wire, iron gate with armed guard stickmen (faceless, blank white circle heads) in olive uniforms standing sentry, manicured garden inside, contrast between beautiful interior and fortress exterior. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
