Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0020_001,1,3,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short black hair. Sleepwear - plain t-shirt and shorts. Round white circle head. Small dot eyes, calm knowing expression. phone in pocket or hand (Red Alert app visible on screen). Standing in bedroom doorway watching. Small child stickman (faceless, blank white circle head, no eyes, no mouth). LEGO piece in hand. Lying in small bed whispering, counting on fingers. Dim warm bedroom, LEGO scattered on nightstand, soft night light glow on walls, moonlight through curtain. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_002,4,6,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'He thinks it's a game.' Smaller text below: 'You don't correct him. Because he's right.' Flat design, premium typography, minimal. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_003,7,9,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short black hair. Sleepwear - plain t-shirt and shorts. Round white circle head. Small dot eyes, calm knowing expression. phone in pocket or hand (Red Alert app visible on screen). Sitting at modern startup desk with laptop open showing delivery app interface with map and route buttons. Bright Tel Aviv office with floor-to-ceiling windows, Mediterranean sunlight streaming in, potted plants, other desk stations visible. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_004,10,12,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short black hair. Sleepwear - plain t-shirt and shorts. Round white circle head. Small dot eyes, calm knowing expression. phone in pocket or hand (Red Alert app visible on screen). Sitting at desk, hand on chin staring at screen showing shelter map overlay on delivery app. Office background, coworkers at adjacent desks, monitor showing map with shelter icons and route lines. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_005,13,14,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short black hair. Sleepwear - plain t-shirt and shorts. Round white circle head. Small dot eyes, calm knowing expression. phone in pocket or hand (Red Alert app visible on screen). Standing on train platform gesturing animatedly at faceless coworker stickman (blank white circle head). HaShalom station platform, morning light, train approaching in background, commuters waiting, Maccabi team poster on wall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_006,15,17,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman. Short black hair. Sleepwear - plain t-shirt and shorts. Round white circle head. Small dot eyes, calm knowing expression. phone in pocket or hand (Red Alert app visible on screen). Walking through dark apartment hallway at 2 AM, one foot lifted in pain after stepping on LEGO piece on floor. Dark apartment interior, LEGO scattered on hardwood floor, bedroom door ajar with Female stickman (faceless, blank white circle head). Go-bag on shoulder. sleeping shape visible. Moonlight through window. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_007,18,19,HOOK,TEXT_OVERLAY,"Dark navy background. Large bold white sans-serif text centered: 'You are ordinary.' Smaller text below: 'That's the point.' Flat design, premium typography, minimal composition. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_008,20,21,HOOK,TEXT_OVERLAY,"Dark red-black gradient background with faint siren wave pattern. Large bold white sans-serif text centered: 'It gives you ninety seconds.' Flat design, premium typography, ominous atmosphere. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_009,22,22,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom frame corners - adult hands, sleepwear cuff visible. Rich detailed background: apartment hallway stretching ahead, dark with red siren glow bleeding through windows and under doors, go-bag visible by front door, LEGO on floor. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0020_010,23,24,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Wide aerial view of bustling Tel Aviv. Rothschild Boulevard on Friday afternoon - Bauhaus buildings lining tree-shaded boulevard, outdoor cafe tables, crowds of tiny faceless stickmen walking, cycling. Warm golden afternoon light, Mediterranean visible in distance. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
