Beat_ID,Life_Phase,Beat_Type,Mood_Tag,Content_Sketch,VO_Draft_EN,Word_Count
BEAT_01_01,HOOK,ESTABLISH,TENSION,"Your son counts to 90 before sleep. He thinks it is a game. You don't correct him.","Your son counts to ninety before he falls asleep. He thinks it is a game. You do not correct him. Because he is right.",24
BEAT_01_02,HOOK,ESTABLISH,WONDER,"You are a UX designer in Tel Aviv. You design buttons for a delivery app. You step on LEGO at 2 AM and swear quietly. You are ordinary.","You are a UX designer at a startup in Tel Aviv. You design buttons for a delivery app. You step on LEGO at 2 AM and swear quietly. You are ordinary. That is the point.",34
BEAT_01_03,HOOK,CONSTRAINT,TENSION,"The siren does not ask if you are ready. It gives you 90 seconds.","The siren does not ask if you are ready. It gives you ninety seconds. What you do with them is the rest of your life.",22
BEAT_02_01,PHASE_EARLY,ESTABLISH,WONDER,"Before the escalation: 460000 people complaining about rent on Rothschild.","Before the escalation Tel Aviv is four hundred sixty thousand people complaining about rent on Rothschild. Students drink iced coffee on Ibn Gabirol. The Mediterranean does not care about borders.",31
BEAT_02_02,PHASE_EARLY,ESTABLISH,WONDER,"Your coworker is angry because Maccabi lost. The barista draws a smiley face on your cup.","Your coworker is angry because Maccabi lost. The barista draws a smiley face on your cup. You bring rugelach home on Fridays. Your son leaves LEGO on the floor and you step on it in the dark.",35
BEAT_02_03,PHASE_EARLY,CONSTRAINT,TENSION,"The conflict is background noise. The Iron Dome works. The sirens come and go.","The conflict is background noise. The Iron Dome works. The sirens come and go. Your son was born into this. He thinks sirens are weather. Most people do.",27
BEAT_02_04,PHASE_EARLY,REFLECT,LONGING,"You will not understand what this city was until it stops being this.","You will not understand what this city was until it stops being this.",13
BEAT_03_01,PHASE_CONFLICT,ESTABLISH,TENSION,"Monday: two alerts. Tuesday: five. Wednesday: eleven before noon.","Monday: two alerts. Tuesday: five. Wednesday: eleven before noon. Your phone buzzes so often your son says Daddy's phone is singing again.",23
BEAT_03_02,PHASE_CONFLICT,CONSTRAINT,TENSION,"Friday: school closes. The delivery app goes quiet. Restaurants closed.","Friday: school closes. The app you designed goes quiet. Restaurants closed. Drivers home. The frequency is the weapon. Not the rockets.",22
BEAT_03_03,PHASE_CONFLICT,CRISIS,DREAD,"4:17 AM. The siren. Your body is up before your brain.","Four seventeen AM. The siren. Your body is up before your brain. The floor is cold. You do not feel your feet until the hallway. Your son is heavy on your shoulder. Your wife has the go-bag.",34
BEAT_03_04,PHASE_CONFLICT,CONFLICT,DREAD,"The mamad door sticks. You pull lift yank. Hand slips on metal.","The mamad door sticks. You pull. You lift. You yank. Your hand slips on the metal. Inside. Concrete walls. Your heart is in your throat. You wonder if your son can hear it.",32
BEAT_03_05,PHASE_CONFLICT,REFLECT,TENSION,"Three cracks overhead. Iron Dome. Pressure drops in your ears.","Three cracks overhead. Iron Dome. The pressure drops in your ears. Sulfur seeps through the window. You are safe. You are shaking. You will shake for another hour.",28
BEAT_03_06,PHASE_CONFLICT,ESTABLISH,TENSION,"The Iron Dome catches 90 percent. Your son watches interceptions from the balcony.","The Iron Dome catches ninety percent. Your son watches the interceptions from the balcony. He says cool. You say nothing. Ninety percent is not safe. It is math that waits for the wrong night.",33
BEAT_03_07,PHASE_CONFLICT,CONFLICT,TENSION,"By day seven your body runs the countdown without you.","By day seven your body runs the countdown without you. Feet on floor. Son on shoulder. Hallway. Door. Pull lift yank. You do not shake anymore. You do not think.",29
BEAT_03_08,PHASE_CONFLICT,REFLECT,DREAD,"Your son sleeps through the pickup now. His body has adapted.","Your son sleeps through the pickup now. He does not stir. His body has adapted to being carried to safety in the dark. That detail destroys you more than any explosion.",30
BEAT_03_09,PHASE_CONFLICT,CONFLICT,TENSION,"Your neighbor gets the call. Miluim. He packs a bag and drives north.","Your neighbor gets the call. Miluim. He packs a bag and drives north. His wife stands in the hallway holding their daughter. Two weeks later she stops answering messages.",29
BEAT_03_10,PHASE_CONFLICT,REFLECT,DREAD,"On the news they announce casualties without names. You count the names that are not his.","On the news they announce casualties without names. You watch every broadcast. You count the names that are not his. That is how you hope now. By subtraction.",28
BEAT_03_11,PHASE_CONFLICT,CONFLICT,TENSION,"Your sister in New York calls crying. The world has an opinion. You have a mamad.","Your sister in New York calls crying. The world has an opinion about your country. You have a mamad and ninety seconds and a boy who weighs twenty-two kilos on your chest.",31
BEAT_04_01,PHASE_CRISIS,CRISIS,DREAD,"One gets through. You hear the difference. 800 meters from your son's school.","One gets through. You hear the difference. Interception is a crack above. Impact moves through your skeleton. The floor shifts. Your ears ring. Eight hundred meters from your son's school.",31
BEAT_04_02,PHASE_CRISIS,REFLECT,DREAD,"That night your son does not count to 90. You wait. He does not start.","That night your son does not count to ninety. You wait for him to start. He does not start. That is worse.",19
BEAT_04_03,PHASE_CRISIS,CRISIS,DREAD,"The news shows footage. Buildings that look like yours. You are relieved. You hate yourself.","The news shows footage. Buildings that look like yours. Children who look like your son. You are relieved it is not your building. You hate yourself for that. You are still relieved.",31
BEAT_04_04,PHASE_CRISIS,REFLECT,DREAD,"The feelings do not resolve. They stack. Nobody talks about it.","The feelings do not resolve. They stack. Relief guilt anger grief fear. Nobody in your building talks about it. The silence has weight. You feel it in the elevator.",29
BEAT_04_05,PHASE_CRISIS,CONFLICT,TENSION,"After 10 days you go back to the cafe. Siren goes off. Everyone walks. Coffee still warm.","After ten days you go back to the cafe. The siren goes off. Everyone walks to shelter. Not running. Walking. After the all-clear everyone walks back. Your coffee is still warm.",31
BEAT_04_06,PHASE_CRISIS,CRISIS,DREAD,"Your son asks: good booms or bad booms? He builds a LEGO dome. That is you Daddy.","Your son asks: are the booms the good ones or the bad ones. He is six. He is correct. You say the good ones. He goes back to LEGO. He builds a dome. Places a tiny figure inside. That is you Daddy.",37
BEAT_04_07,PHASE_CRISIS,REFLECT,DREAD,"You go to the bathroom and press your forehead against the mirror and breathe.","You go to the bathroom. You close the door. You press your forehead against the mirror. You breathe.",17
BEAT_05_01,PHASE_RESOLUTION,RESOLVE,BITTERSWEET,"When the ceasefire comes nothing returns. The barista moved to Berlin. Neighbor smokes at 3 AM.","When the ceasefire comes nothing returns. The barista moved to Berlin. Your neighbor smokes on the balcony at 3 AM. You see his cigarette glow. Neither of you waves.",29
BEAT_05_02,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"Your wife sleeps with her hand on the go-bag. LEGO dome on the shelf. Figure still smiling.","Your wife sleeps with her hand on the go-bag. The LEGO dome is on the shelf in the mamad. The tiny figure is still inside. Still smiling.",26
BEAT_05_03,PHASE_RESOLUTION,RESOLVE,CLARITY,"Your son still counts to 90. You stopped counting. That is how you know something broke.","Your son still counts to ninety before he sleeps. You stopped counting. That is how you know something broke.",18
BEAT_05_04,PHASE_RESOLUTION,REFLECT,BITTERSWEET,"A car door slams. Your chest tightens. Your feet move toward the hallway.","A car door slams on the street. Your chest tightens. Your feet move toward the hallway before your brain says stop.",20
BEAT_06_01,CALLBACK,CALLBACK,CLARITY,"The sirens stopped. Your body didn't.","The sirens stopped. Your body did not.",7
BEAT_06_02,CALLBACK,CTA,BITTERSWEET,"You are alive. The dome held. Everyone says that should be enough. It is not.","You are alive. The dome held. Everyone says that should be enough. It is not.",14
