Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0022_001,1,3,HOOK,TEXT_OVERLAY,"Dark navy background. Large bold white sans-serif text centered: 'You won't miss it.' Second line: 'Not in the way you think.' Flat design, premium typography, opening weight. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_002,4,4,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Thin build stickman. Short dark hair. Worn shirt, sitting at tea stall. Cheap phone on table. Scar hidden. Round white circle head. Small dot eyes, calm numb expression. Sitting at simple plastic table at village tea stall. Two cups of tea on table. Worn wooden structure, open air, rural morning light. Another seat across, recently vacated. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_003,5,5,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Wide shot of rural tea stall. Simple plastic table with two cups of tea. Thin build stickman. Short dark hair. Worn shirt, sitting at tea stall. Cheap phone on table. Scar hidden. Round white circle head. Small dot eyes, calm numb expression. sitting on one side. Faceless stickman (blank white circle head) sitting opposite. Nothing else on table. Village road behind. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_004,6,8,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Thin build stickman. Short dark hair. Worn shirt, sitting at tea stall. Cheap phone on table. Scar hidden. Round white circle head. Small dot eyes, calm numb expression. At tea stall listening to Older faceless stickman (blank white circle head, no eyes, no mouth). Same thin build, shirt slightly lifted showing scar edge. Sitting at tea stall. sitting opposite. Recruiter's posture casual, relaxed. Two cups between them. Village road, morning light, simple stall. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_005,9,10,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Not because the sentence made sense.' Second line: 'Because you needed it to.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_006,11,14,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Thin build stickman. Short dark hair. Worn shirt, sitting at tea stall. Cheap phone on table. Scar hidden. Round white circle head. Small dot eyes, calm numb expression. Sitting at same tea stall, now on the recruiter's side. Empty chair across. Phone on table. Two cups ready. Sentence ready. Village tea stall, morning. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_007,15,16,HOOK,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'But we're getting ahead.' Smaller below: 'Let's go back.' Flat design, premium typography, narrative reset. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_008,17,18,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Wide landscape: dry cracked rice field stretching to horizon. Deep fissure running down center. No crops, no green. Heat haze. Barren earth. Rural poverty landscape. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_009,19,21,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Interior of simple hut: Small child stickman (faceless, blank white circle head). Drawing in dirt with stick. sitting on bare floor drawing shapes in dirt with stick. Thin build stickman. Short dark hair. Worn work clothes, bare feet, sun-darkened skin tone. Round white circle head. Small dot eyes, desperate tired expression. visible in doorway. Bare walls, worn mat, single window. Dim interior. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_010,22,24,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Thin build stickman. Short dark hair. Worn work clothes, bare feet, sun-darkened skin tone. Round white circle head. Small dot eyes, desperate tired expression. Standing in bare yard. Possessions diminishing: missing goat post, bare roof frame where tin was, empty spaces. Village poverty, accumulated loss. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0022_011,25,29,PHASE_EARLY,TEXT_OVERLAY,"Dark charcoal background. Large bold white sans-serif text centered: 'Then there's nothing left to sell.' After visual pause: 'Except you.' Flat design, premium typography, devastating weight. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
