Slate,Start_VO_ID,End_VO_ID,Life_Phase,Scene_Type,Image_Prompt
PV_0026_001,1,3,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman with short dark buzz cut hair. Dark navy police uniform, badge on belt, holstered sidearm, body camera on chest with blinking red light. Dot eyes with cold expression, simple straight mouth. Hand resting near holster. Sitting inside dark patrol car at night, dashboard instruments glowing, dispatch radio mounted on dash. Richly detailed car interior - worn leather seat, cage divider behind, laptop mounted on swing arm. Dark residential street visible through windshield. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_002,4,6,HOOK,POV_SHOT,"First-person POV illustration. Two simple flat black stickman hands at bottom left and right frame corners - large adult hands, dark navy uniform sleeve cuffs visible. Right hand resting near holster on belt. Rich detailed background: MDT computer screen glowing blue on dashboard mount, dark residential street visible through patrol car windshield, streetlights casting pools of amber light on wet asphalt, row houses with porch lights, chain-link fences. Immersive nighttime patrol car perspective. Flat illustration, immersive perspective. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_003,7,8,HOOK,TEXT_OVERLAY,"Dark charcoal black background. Large bold white sans-serif text centered: 'Not because you know them.' Smaller secondary text below in muted gray: 'Because you decided before you arrived.' Flat design, premium typography. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0026_004,9,11,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman with short dark buzz cut hair. Dark navy police uniform, badge on belt, holstered sidearm, body camera on chest with blinking red light. Dot eyes with cold expression, simple straight mouth. Standing beside patrol car, scanning street ahead, not looking at parked car. Richly detailed dark residential street at night - streetlight casting amber cone on crooked-parked sedan at curb, chain-link fences, barred windows, concrete stoops. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_005,12,13,HOOK,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium-tall stickman with short dark buzz cut hair. Dark navy police uniform, badge on belt, holstered sidearm, body camera on chest with blinking red light. Dot eyes with cold expression, simple straight mouth. Looking down at blue-glowing MDT screen on dashboard mount, one hand on steering wheel. Dark patrol car interior, blue screen glow illuminating face, nighttime neighborhood visible outside. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_006,14,15,HOOK,TEXT_OVERLAY,"Dark navy blue background. Large bold white sans-serif text centered: 'You don't protect people. You sort them.' Flat design, premium typography. Optional: tiny stickman police silhouette bottom-right. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character"
PV_0026_007,16,18,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman with short dark buzz cut fresh hair. New police uniform with shiny badge on belt, body camera with visible red light, stiff new holster. Dot eyes with eager alert expression, simple mouth. Sitting attentively among rows of recruits. Taller faceless stickman instructor (blank white circle head, no eyes, no mouth) in police training uniform standing at front with pointer, whiteboard behind. Detailed training room interior - fluorescent tube lighting, institutional beige walls, rows of metal folding chairs, floor with wax sheen. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_008,19,21,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Medium height stickman with short dark buzz cut fresh hair. New police uniform with shiny badge on belt, body camera with visible red light, stiff new holster. Dot eyes closed, simple mouth slightly open. Hands in lap, reciting from memory. Training room background fading to soft focus behind, fluorescent lights overhead, other faceless recruits (blank white circle heads) blurred in rows. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_009,22,26,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Taller faceless stickman instructor (blank white circle head, no eyes, no mouth) in police training uniform, writing on whiteboard with marker, not underlining. Detailed training room - institutional walls, floor wax sheen, old coffee cups on desk, fluorescent buzzing light tubes, metal chairs. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
PV_0026_010,27,30,PHASE_EARLY,NARRATIVE_SCENE,"Simple stickman character with oversized round white circle head. Body drawn with thin black lines. Clothing as simple flat-colored shapes (no detail, no folds, no shading). Character is deliberately simple - contrast against highly detailed, semi-realistic painted background environment. Rows of faceless stickman recruits (blank white circle heads, no eyes, no mouths) in new police uniforms sitting in training room chairs. Faceless instructor standing at front. Wide shot of training room interior - fluorescent lights, institutional walls, whiteboard at front, thirty chairs in rows, coffee-stained surfaces. Flat illustration, clean lines. --no realistic human faces, no complex facial features, no detailed clothing folds, no body shading on stickman characters, no 3D render on characters, no anime style, no chibi proportions, no filled body volume, no oversized main character, no text overlay, no subtitles, no captions, no written words, no readable text in image, no door signs, no name plates, no labels, no watermarks, no speech bubbles"
