Beat_ID,Life_Phase,Beat_Type,Content_Sketch,Mood_Tag,Beat_Duration_Sec,Scene_Type,Illustration_Note
BEAT_01_01,HOOK,ESTABLISH,"You don't arrest people. You collect them.",WONDER,18,TEXT_OVERLAY,"Stickman cop silhouette in dark room, badge on belt, phone glow in jacket pocket, weight line overlay"
BEAT_01_02,HOOK,ESTABLISH,"Fourteen on your phone right now. Six exist on paper. The rest don't exist at all.",WONDER,20,NARRATIVE_SCENE,"Cop in dark jacket checking phone, split visual: 6 file folders vs 8 empty silhouettes"
BEAT_01_03,HOOK,ESTABLISH,"Same charge. Different outcome. Your choice.",WONDER,15,POV_SHOT,"POV from behind desk looking at person in chair, charge sheet on table, two outcomes implied"
BEAT_02_01,PHASE_EARLY,ESTABLISH,"Academy. CI program briefing. Instructor calls it asset management. You write it down.",WONDER,28,NARRATIVE_SCENE,"Training classroom, instructor at whiteboard with 'CI Program' written, recruits in rows, cop taking notes"
BEAT_02_02,PHASE_EARLY,TIME_MARKER,"First patrol. First arrest. You book them. Sergeant shrugs. One arrest.",WONDER,25,NARRATIVE_SCENE,"Cop at booking desk processing arrest normally, sergeant behind desk unimpressed, whiteboard with low numbers"
BEAT_02_03,PHASE_EARLY,CONSTRAINT,"Senior detective pulls you aside. Shows the second phone. This is how you get numbers.",TENSION,30,NARRATIVE_SCENE,"Senior detective in wrinkled jacket showing prepaid phone to cop in hallway, away from others, conspiratorial lean"
BEAT_02_04,PHASE_EARLY,REFLECT,"First time watching a flip. Booking room. Kid crying. Senior says three words. Kid nods. Work this off. First time hearing it. Sounds like a deal.",TENSION,30,NARRATIVE_SCENE,"Booking room: senior detective standing over crying kid in chair, charge sheet on table, kid nodding, cop watching from doorway"
BEAT_03_01,PHASE_CONFLICT,CONFLICT,"Your turn. Booking room. This one won't look at you. Hands shaking. Keeps asking if this clears it.",TENSION,25,NARRATIVE_SCENE,"Cop standing over CI anchor in booking room chair, CI in worn hoodie hands shaking, avoiding eye contact, charge sheet between them"
BEAT_03_02,PHASE_CONFLICT,CONFLICT,"Work this off or do the time. You explain carefully. You mean it when you say one buy.",TENSION,22,EMOTIONAL_CLOSEUP,"Close on cop's mouth explaining deal, CI anchor's shaking hands gripping chair edge, genuine exchange"
BEAT_03_03,PHASE_CONFLICT,CONFLICT,"First deploy. No wire. No training. They buy. You wait in the parking lot. Engine running.",TENSION,25,NARRATIVE_SCENE,"Split: CI anchor walking toward target house alone / cop sitting in car in dark parking lot, phone in hand, engine on"
BEAT_03_04,PHASE_CONFLICT,REFLECT,"They come back. Shaking. You file the bust. Their name is not in it. Commendation. Sergeant nods.",TENSION,25,NARRATIVE_SCENE,"CI anchor returning to parking lot shaking / cop at precinct desk filing report, sergeant nodding, commendation letter"
BEAT_03_05,PHASE_CONFLICT,REFLECT,"You own them. First time. Clinical. Professional distance. Check the phone. Not the department one. You look around first.",TENSION,20,EMOTIONAL_CLOSEUP,"Close on cop checking prepaid phone, glancing around before looking at screen, badge visible, posture guarded"
BEAT_04_01,PHASE_CRISIS,CONFLICT,"Second flip. Faster. Smaller charge. Bag of weed. Leverage is leverage. Third. Fourth. List grows.",DREAD,22,NARRATIVE_SCENE,"Montage: different civilians in same booking room chair, cop's posture increasingly dominant, folders stacking up"
BEAT_04_02,PHASE_CRISIS,CONFLICT,"First week you remember their names. Third week you remember their charges. You don't remember when that changed.",DREAD,22,NARRATIVE_SCENE,"Cop at desk with phone, scrolling contacts - names blur into charge codes, time distortion visual"
BEAT_04_03,PHASE_CRISIS,CONSTRAINT,"Department knows about six. Others live on the second phone only. You check it before the department one now. Stopped looking around.",DREAD,22,NARRATIVE_SCENE,"Split: 6 neat files on desk / cop checking prepaid phone openly, no more glancing around, casual corruption"
BEAT_04_04,PHASE_CRISIS,CONFLICT,"CI anchor calls at 2AM. Not to report. To ask if they're safe. Brings names you didn't ask for. Trying to stay useful. Trying to stay alive.",DREAD,25,EMOTIONAL_CLOSEUP,"Cop in bed, phone glowing 2AM, CI anchor's voice implied, cop's expression flat, notepad on nightstand"
BEAT_04_05,PHASE_CRISIS,CRISIS,"They hesitate. Longer this time. I think I'm done. You slide the charge sheet back across the table.",DREAD,22,NARRATIVE_SCENE,"Booking room: CI anchor pushing back, cop calmly sliding charge sheet forward, power dynamic visible, silence"
BEAT_04_06,PHASE_CRISIS,CRISIS,"When does this end? After this one you're clear. You already know that's not true.",DREAD,22,EMOTIONAL_CLOSEUP,"Close on cop's face saying 'you're clear' - dot eyes cold, CI anchor's shaking hands accepting, false promise"
BEAT_04_07,PHASE_CRISIS,REFLECT,"Work this off. No explanation. Three words. Next. You stop seeing faces. You see output.",DREAD,20,NARRATIVE_SCENE,"Rapid cuts: different CIs in same chair, same three words, cop's posture unchanging, faces blur to silhouettes"
BEAT_05_01,PHASE_RESOLUTION,CRISIS,"CI anchor calls at 2AM the night before. You don't answer. New target. You know the target carries. You do not tell them.",DREAD,25,NARRATIVE_SCENE,"Phone ringing in dark room, cop looking at screen - not answering, then briefing scene with target file showing weapon notation"
BEAT_05_02,PHASE_RESOLUTION,CRISIS,"Phone rings. Not the department phone. The other one. You wait for breathing. There is none.",DREAD,25,EMOTIONAL_CLOSEUP,"Close on cop holding phone to ear, prepaid phone, silence visual - empty waveform, cop's face going flat"
BEAT_05_03,PHASE_RESOLUTION,CRISIS,"Line stays open. You don't hang up. You wait anyway.",DREAD,20,EMOTIONAL_CLOSEUP,"Close on phone screen - call timer running, cop holding phone, not moving, waiting for sound that won't come"
BEAT_05_04,PHASE_RESOLUTION,RESOLVE,"Delete the thread. Remove the number. Close the file. They were never yours. You still have thirteen.",CLARITY,25,NARRATIVE_SCENE,"Cop methodically deleting messages, removing contact, closing folder, phone showing 13 contacts, cold inventory"
BEAT_05_05,PHASE_RESOLUTION,REFLECT,"You own them. Not metaphor anymore.",CLARITY,15,EMOTIONAL_CLOSEUP,"Close on cop's face, phone in hand showing 13 names, dot eyes possessive, signature line weight"
BEAT_06_01,CALLBACK_CLOSE,RESOLVE,"New detective watches you flip someone. Don't ask. Tell. They flip their first CI alone. Your words. Your phrasing.",CLARITY,22,NARRATIVE_SCENE,"New detective in booking room mimicking cop's posture and gestures, same chair, same charge sheet, mirror of Phase 2"
BEAT_06_02,CALLBACK_CLOSE,REFLECT,"They ask if this is how it's supposed to work. You hand them the phone. Next week they don't ask anymore.",CLARITY,22,NARRATIVE_SCENE,"Cop handing prepaid phone to new detective, symbolic transfer, new detective holding it like cop held it in Phase 2"
BEAT_06_03,CALLBACK_CLOSE,REFLECT,"Thirteen numbers. Remember charges. Not faces. You own them. Check pocket for phone. Phone gone. Hand still reaches.",BITTERSWEET,20,EMOTIONAL_CLOSEUP,"Close on cop's hand reaching into empty jacket pocket, phantom phone, dot eyes empty, identity complete"
BEAT_06_04,CALLBACK_CLOSE,CALLBACK,"Interrogation room. Someone new sits down. Same chair. Same charge. Same offer. You already know what they'll say.",BITTERSWEET,22,NARRATIVE_SCENE,"Same booking room as Phase 2, new person in chair mirroring CI anchor's posture, cop standing, folder in hand"
BEAT_06_05,CALLBACK_CLOSE,CTA,"You own them. You don't remember when that stopped being a figure of speech.",CLARITY,25,EMOTIONAL_CLOSEUP,"Close on cop's face, dot eyes empty, final weight - same room same posture same emptiness, loop closed"
